id,name__de,name__fr,name__en,name__nl,name__es,name__ca,name__oc,name__nb,name__da,name__nn,name__sv,name__it,name__rm,name__hu,name,wikipedia__de,wikipedia__en,wikipedia__fr,image,gender,birth_date,given_name,identifier__parlamentDOTch,original_wikiname,identifier__VIAF,identifier__GND,identifier__HDS,name__la,wikipedia__la,name__en_ca,name__en_gb,wikipedia__it,wikipedia__frwikiquote,identifier__LCAuth,name__lmo,wikipedia__lmo,wikipedia__rm,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__gsw,name__pl,name__he,name__yo,name__ms,name__gl,name__et,name__id,name__ja,name__el,name__sh,name__pt,name__eo,name__ru,name__sr_el,name__sr_ec,name__tr,name__ro,name__fi,name__cs,name__ka,name__be,name__sr,name__zh,name__uk,name__is,name__lb,name__sk,name__tl,name__ko,name__sco,name__ar,wikipedia__als,wikipedia__ar,wikipedia__ca,wikipedia__commons,wikipedia__cs,wikipedia__da,wikipedia__el,wikipedia__eo,wikipedia__es,wikipedia__et,wikipedia__fi,wikipedia__gl,wikipedia__he,wikipedia__id,wikipedia__ja,wikipedia__ka,wikipedia__ko,wikipedia__ms,wikipedia__nl,wikipedia__nn,wikipedia__no,wikipedia__oc,wikipedia__pl,wikipedia__pt,wikipedia__ro,wikipedia__ru,wikipedia__sco,wikipedia__sh,wikipedia__sr,wikipedia__sv,wikipedia__tl,wikipedia__tr,wikipedia__uk,wikipedia__yo,wikipedia__zh,identifier__freebase,family_name,name__cy,death_date,identifier__SUDOC,website,identifier__ISNI,identifier__CERL,name__vi,wikipedia__simple,wikipedia__vi,identifier__BNF,identifier__Munzinger,name__de_ch,identifier__NTA,name__af,name__an,name__ast,name__bar,name__br,name__co,name__de_at,name__eu,name__frp,name__fur,name__ga,name__gd,name__hr,name__ia,name__ie,name__io,name__kg,name__li,name__lij,name__mg,name__min,name__nap,name__nds,name__nds_nl,name__nrm,name__pcd,name__pms,name__pt_br,name__sc,name__scn,name__sl,name__sw,name__vec,name__vls,name__vo,name__wa,name__wo,name__zu,identifier__ULAN,wikipedia__cswikiquote,identifier__PACE,name__vmf,wikipedia__plwikiquote,name__kk,name__fa,wikipedia__be,wikipedia__fa,wikipedia__kk,wikipedia__br,linkedin,wikipedia__hr,identifier__FAST,name__bs,name__ceb,name__dsb,name__eml,name__fo,name__frr,name__fy,name__hsb,name__lt,name__lv,name__mt,name__sq,wikipedia__hu,wikipedia__dewikiquote,identifier__IMDB,identifier__rotten_tomatoes,identifier__AlloCine,identifier__kinopoisk,name__bg,wikipedia__bg,wikipedia__eowikiquote,wikipedia__eswikiquote,wikipedia__eu,wikipedia__euwikiquote,wikipedia__scn,identifier__NDL,identifier__BNE,identifier__CANTIC,identifier__ADS,name__hy,wikipedia__hy,wikipedia__ruwikinews,identifier__NUKAT,name__kk_arab,name__kk_cn,name__kk_tr,name__kk_kz,name__kk_cyrl,name__kk_latn,wikipedia__ie,identifier__NKC,identifier__PTBNP,twitter,identifier__MusicBrainz,pseudonym,identifier__SELIBR,identifier__discogs,identifier__filmportal_de,wikipedia__frp,wikipedia__lt,wikipedia__nds,identifier__CTHS,name__nan,wikipedia__zh_min_nan,name__ku_arab,name__ku_latn,name__ku,wikipedia__ku,identifier__Britannica,wikipedia__sq,identifier__DBNL,wikipedia__is,identifier__senate_nl,identifier__allmovie,identifier__PORT,identifier__SCOPE,identifier__CSFD,identifier__OLID,identifier__google_knowledge,occupation,name__bm,name__frc,name__jam,name__kab,name__pap,name__prg,name__rgn
Q115520,Moritz Leuenberger,Moritz Leuenberger,Moritz Leuenberger,Moritz Leuenberger,Moritz Leuenberger,Moritz Leuenberger,Moritz Leuenberger,Moritz Leuenberger,Moritz Leuenberger,Moritz Leuenberger,Moritz Leuenberger,Moritz Leuenberger,Moritz Leuenberger,Moritz Leuenberger,Moritz Leuenberger,Moritz Leuenberger,Moritz Leuenberger,Moritz Leuenberger,"https://upload.wikimedia.org/wikipedia/commons/0/0d/Moritz_Leuenberger,_2009.jpg",male,1946-09-21,Moritz,134,Moritz Leuenberger,45189457,122682203,33679,Mauritius Leuenberger,Mauritius Leuenberger,,,Moritz Leuenberger,,nb2003088637,,,Moritz Leuenberger,莫里茨·洛伊恩贝格尔,莫里茨·洛伊恩貝格爾,莫里茨·洛伊恩貝格爾,莫里茨·洛伊恩贝格尔,莫里茨·洛伊恩贝格尔,莫里茨·洛伊恩貝格爾,Moritz Leuenberger,Moritz Leuenberger,,Moritz Leuenberger,,Moritz Leuenberger,Moritz Leuenberger,Moritz Leuenberger,モーリッツ・ロイエンベルガー,,,Moritz Leuenberger,Moritz LEUENBERGER,"Лойенбергер, Мориц",Moric Lojenberger,Мориц Лојенбергер,Moritz Leuenberger,,Moritz Leuenberger,Moritz Leuenberger,,,Мориц Лојенбергер,莫里茨·洛伊恩贝格尔,,Moritz Leuenberger,Moritz Leuenberger,Moritz Leuenberger,,,,,Moritz Leuenberger,,Moritz Leuenberger,Category:Moritz Leuenberger,,Moritz Leuenberger,,Moritz Leuenberger,Moritz Leuenberger,Moritz Leuenberger,Moritz Leuenberger,Moritz Leuenberger,,Moritz Leuenberger,モーリッツ・ロイエンベルガー,,,,Moritz Leuenberger,,Moritz Leuenberger,Moritz Leuenberger,Moritz Leuenberger,Moritz Leuenberger,,"Лойенбергер, Мориц",,,Мориц Лојенбергер,Moritz Leuenberger,,Moritz Leuenberger,,Moritz Leuenberger,莫里茨·洛伊恩贝格尔,/m/014fbv,,,,,http://www.moritzleuenberger.ch,0000 0000 3848 9789,,,,,,00000021615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moritz Leuenberger,,,,,,,,,,,,,,,1058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moritz Leuenberger,,,,,,,,politician,,,,,,,
Q115531,Adolf Ogi,Adolf Ogi,Adolf Ogi,Adolf Ogi,Adolf Ogi,Adolf Ogi,Adolf Ogi,Adolf Ogi,Adolf Ogi,Adolf Ogi,Adolf Ogi,Adolf Ogi,Adolf Ogi,Adolf Ogi,Adolf Ogi,Adolf Ogi,Adolf Ogi,Adolf Ogi,https://upload.wikimedia.org/wikipedia/commons/b/bf/Adolf_Ogi.png,male,1942-07-18,Adolf,428,Adolf Ogi,32862308,121810968,4741,Adolphus Ogi,Adolphus Ogi,,,Adolf Ogi,,,,,,阿道夫·奥奇,阿道夫·奧奇,阿道夫·奧奇,阿道夫·奥奇,阿道夫·奥奇,阿道夫·奧奇,Adolf Ogi,Adolf Ogi,,,,,Adolf Ogi,Adolf Ogi,,,,Adolf Ogi,,"Оги, Адольф",,,Adolf Ogi,,Adolf Ogi,Adolf Ogi,,,,阿道夫·奧奇,,Adolf Ogi,Adolf Ogi,Adolf Ogi,,,,,Adolf Ogi,,,Category:Adolf Ogi,,,,,Adolf Ogi,,Adolf Ogi,,,Adolf Ogi,,,,,Adolf Ogi,,Adolf Ogi,,Adolf Ogi,Adolf Ogi,,"Оги, Адольф",,,,,,,,,阿道夫·奧奇,/m/014fcb,,,,,,,,,,,,00000018533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adolf Ogi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,
Q115533,Rudolf Gnägi,Rudolf Gnägi,Rudolf Gnägi,Rudolf Gnägi,Rudolf Gnägi,Rudolf Gnägi,Rudolf Gnägi,Rudolf Gnägi,Rudolf Gnägi,Rudolf Gnägi,Rudolf Gnägi,Rudolf Gnägi,Rudolf Gnägi,Rudolf Gnägi,Rudolf Gnägi,Rudolf Gnägi,Rudolf Gnägi,Rudolf Gnägi,https://upload.wikimedia.org/wikipedia/commons/a/af/Rudolf_Gnägi.gif,male,1917-08-03,Rudolf,,Rudolf Gnägi,196806947,1017076022,4724,Rudolphus Gnägi,Rudolphus Gnägi,,,Rudolf Gnägi,,,,,Rudolf Gnägi,,魯道夫·格內吉,,鲁道夫·格内吉,,,Rudolf Gnägi,Rudolf Gnägi,,,,,Rudolf Gnägi,Rudolf Gnägi,ルドルフ・グネギ,,,Rudolf Gnägi,,"Гнеги, Рудольф",,,Rudolf Gnägi,,Rudolf Gnägi,Rudolf Gnägi,,,,,,Rudolf Gnägi,Rudolf Gnägi,Rudolf Gnägi,,,,,Rudolf Gnägi,,,Category:Rudolf Gnägi,,,,,Rudolf Gnägi,,,,,Rudolf Gnägi,,,,,Rudolf Gnägi,,,,Rudolf Gnägi,Rudolf Gnägi,,"Гнеги, Рудольф",,,,,,,,,,/m/014flc,,,1985-04-20,,,,,,,,,00000011269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,
Q115538,Otto Stich,Otto Stich,Otto Stich,Otto Stich,Otto Stich,Otto Stich,Otto Stich,Otto Stich,Otto Stich,Otto Stich,Otto Stich,Otto Stich,Otto Stich,Otto Stich,Otto Stich,Otto Stich,Otto Stich,Otto Stich,https://upload.wikimedia.org/wikipedia/commons/8/89/Otto_Stich.gif,male,1927-01-10,Otto,,Otto Stich,47558632,11882239X,3083,Otto Stich,Otto Stich,,,Otto Stich,,n95055311,,,,,,,,,,Otto Stich,Otto Stich,,,,Otto Stich,Otto Stich,Otto Stich,,,,Otto Stich,,"Штих, Отто",,,Otto Stich,,Otto Stich,Otto Stich,,,,,,Otto Stich,Otto Stich,Otto Stich,,,,,Otto Stich,,,Category:Otto Stich,,,,,Otto Stich,,Otto Stich,,,Otto Stich,,,,,Otto Stich,,,,Otto Stich,Otto Stich,,"Штих, Отто",,,,,,,,,,/m/014fgb,,,2012-09-13,,,,,,,,,00000017173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,
Q115559,Arnold Koller,Arnold Koller,Arnold Koller,Arnold Koller,Arnold Koller,Arnold Koller,Arnold Koller,Arnold Koller,Arnold Koller,Arnold Koller,Arnold Koller,Arnold Koller,Arnold Koller,Arnold Koller,Arnold Koller,Arnold Koller,Arnold Koller,Arnold Koller,https://upload.wikimedia.org/wikipedia/commons/8/84/Arnold_Koller_Portrait.jpg,male,1933-08-29,Arnold,,Arnold Koller,66575330,120733617,4739,Arnoldus Koller,Arnoldus Koller,,,Arnold Koller,Arnold Koller,n85082581,,,,,,,,,,Arnold Koller,Arnold Koller,,,,,Arnold Koller,Arnold Koller,,,,Arnold Koller,,"Коллер, Арнольд",,,Arnold Koller,,Arnold Koller,Arnold Koller,,,,,,Arnold Koller,Arnold Koller,Arnold Koller,,,,,Arnold Koller,,,Category:Arnold Koller,,,,,,,,,,Arnold Koller,,,,,Arnold Koller,,Arnold Koller,,Arnold Koller,Arnold Koller,,"Коллер, Арнольд",,,,,,,,,,/m/014ff1,Koller,,,034494693,,0000 0001 1767 9361,,,,,125245540,00000018059,,075265656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,
Q115614,Toni Brunner,Toni Brunner,Toni Brunner,Toni Brunner,Toni Brunner,Toni Brunner,Toni Brunner,Toni Brunner,Toni Brunner,Toni Brunner,Toni Brunner,Toni Brunner,Toni Brunner,Toni Brunner,Toni Brunner,Toni Brunner,Toni Brunner,Toni Brunner,"https://upload.wikimedia.org/wikipedia/commons/c/c8/Toni_Brunner_(Nationalrat,_2007).jpg",male,1974-08-23,Toni,307,Toni Brunner,306251395,,,Antonius Brunner,Antonius Brunner,,,Toni Brunner,Toni Brunner,,,,,,,,,,,,Toni Brunner,,,,Toni Brunner,,,トニー・ブルンナー,,,Toni Brunner,,,,,,,Toni Brunner,,,,,托尼·布龍訥,,,,,,,,,,,,Category:Toni Brunner,,,,,Toni Brunner,,Toni Brunner,Toni Brunner,,,トニー・ブルンナー,,,,,,,,Toni Brunner,Toni Brunner,,,,,,Toni Brunner,,,,,托尼·布龍訥,/m/0405jzn,Brunner,,,,http://www.tonibrunner.ch/,,,Toni Brunner,Toni Brunner,Toni Brunner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,
Q115630,Peter Bieri,Peter Bieri,Peter Bieri,Pascal Mercier,Peter Bieri,Peter Bieri,Peter Bieri,Peter Bieri,Peter Bieri,Peter Bieri,Peter Bieri,Pascal Mercier,Peter Bieri,,Peter Bieri,Peter Bieri,Peter Bieri (author),Peter Bieri (écrivain),,male,1944-06-23,Pascal,,Peter Bieri,27208794,122434080,,Petrus Bieri,Petrus Bieri,,,Pascal Mercier,,n82256770,,,,,,,,,,Peter Bieri,Pascal Mercier,,,,,Peter Bieri,,ペーター・ビエリ,,,Peter Bieri,Peter BIERI,,,,,Peter Bieri,,Peter Bieri,,,,帕斯卡·梅西耶,,,,,,파스칼 메르시어,,,Peter Bieri,,Peter Bieri,,Peter Bieri,Peter Bieri,,,Peter Bieri,Peter Bieri,,,,,,,파스칼 메르시어,,Pascal Mercier,,,,Pascal Mercier,Peter Bieri,,,,,,,,,,,帕斯卡·梅西耶,/m/04jhrf9,,,,035491701,,0000 0001 2022 8676,,,,,13192569f,00000025936,,068450273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,پاسکال مرسیه,,پاسکال مرسیه,,,,,,,,,,,,,,,,,,,Peter Bieri,nm1453358,,544445,3227600,,,,,,,,001102709,XX4730337,,143,Պասկալ Մերսիե,Պասկալ Մերսիե,,n95004507,,,,,,,,hka2009498659,1395143,,8651f1bb-55fb-4278-80af-3d6e809a4f02,Pascal Mercier,268156,985158,d64995287d80413580f1817809da6352,,,,,,,,,,,,,,,,p707979,461906,63225,240935,OL4925442A,,writer,,,,,,,
Q115841,Samuel Schmid,Samuel Schmid,Samuel Schmid,Samuel Schmid,Samuel Schmid,Samuel Schmid,Samuel Schmid,Samuel Schmid,Samuel Schmid,Samuel Schmid,Samuel Schmid,Samuel Schmid,Samuel Schmid,Samuel Schmid,Samuel Schmid,Samuel Schmid,Samuel Schmid,Samuel Schmid,https://upload.wikimedia.org/wikipedia/commons/e/e8/BR-Samuel-Schmid.jpg,male,1947-01-08,Samuel,267,Samuel Schmid,231974866,1052445799,43244,Samuel Schmid,Samuel Schmid,,,Samuel Schmid,,no2012015086,,,Samuel Schmid,,,,,,,Samuel Schmid,Samuel Schmid,,,,,Samuel Schmid,Samuel Schmid,サミュエル・シュミット,,,Samuel Schmid,Samuel Schmid,"Шмид, Самуэль",Samjuel Šmid,Самјуел Шмид,Samuel Schmid,,Samuel Schmid,Samuel Schmid,,,Самјуел Шмид,,Самуель Шмід,Samuel Schmid,Samuel Schmid,Samuel Schmid,,,,صموئيل شميد,Samuel Schmid,صموئيل شميد,,Samuel Schmid,,Samuel Schmid,,Samuel Schmid,Samuel Schmid,,Samuel Schmid,,,Samuel Schmid,サミュエル・シュミット,,,,Samuel Schmid,,Samuel Schmid,,Samuel Schmid,Samuel Schmid,,"Шмид, Самуэль",,,Самјуел Шмид,Samuel Schmid,,Samuel Schmid,Самуель Шмід,,,/m/01jt7m,Schmid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,
Q115875,Pius Segmüller,Pius Segmüller,Pius Segmüller,Pius Segmüller,Pius Segmüller,Pius Segmüller,Pius Segmüller,Pius Segmüller,Pius Segmüller,Pius Segmüller,Pius Segmüller,Pius Segmüller,Pius Segmüller,Pius Segmüller,Pius Segmüller,Pius Segmüller,Pius Segmüller,Pius Segmüller,https://upload.wikimedia.org/wikipedia/commons/7/7a/Pius_segmueller.jpg,male,1952-03-08,Pius,3906,Pius Segmüller,163476480,1050966791,,,,,,Pius Segmüller,,,,,,,,,,,,,,,,,,,,,,,,,"Сегмюллер, Пий",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Сегмюллер, Пий",,,,,,,,,,/m/02q38ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,
Q115877,Fulvio Pelli,Fulvio Pelli,Fulvio Pelli,Fulvio Pelli,Fulvio Pelli,Fulvio Pelli,Fulvio Pelli,Fulvio Pelli,Fulvio Pelli,Fulvio Pelli,Fulvio Pelli,Fulvio Pelli,Fulvio Pelli,Fulvio Pelli,Fulvio Pelli,Fulvio Pelli,Fulvio Pelli,Fulvio Pelli,https://upload.wikimedia.org/wikipedia/commons/0/04/Fulvio_Pelli_(2007).jpg,male,1951-01-26,Fulvio,345,Fulvio Pelli,28258628,133376575,,Fulvius Pelli,Fulvius Pelli,,,Fulvio Pelli,,n79111084,,,,,,,,,,,Fulvio Pelli,,,,,,,,,,,,"Пелли, Фульвио",,,,,,,,,,,,,,,,,,,,,,Category:Fulvio Pelli,,,,,,,,,,,,,,,,,,,Fulvio Pelli,,,"Пелли, Фульвио",,,,,,,,,,/m/06615j2,,,,,,0000 0000 6322 0714,,,,,,00000025356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,
Q115881,Karin Keller-Sutter,Karin Keller-Sutter,Karin Keller-Sutter,Karin Keller-Sutter,Karin Keller-Sutter,Karin Keller-Sutter,Karin Keller-Sutter,Karin Keller-Sutter,Karin Keller-Sutter,Karin Keller-Sutter,Karin Keller-Sutter,Karin Keller-Sutter,Karin Keller-Sutter,Karin Keller-Sutter,Karin Keller-Sutter,Karin Keller-Sutter,Karin Keller-Sutter,Karin Keller-Sutter,https://upload.wikimedia.org/wikipedia/commons/d/d4/Karin.Keller-Sutter.2013.jpg,female,1963-12-22,Karin,4062,Karin Keller-Sutter,169818905,14380300X,,Karin Keller-Sutter,Karin Keller-Sutter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Category:Karin Keller-Sutter,,,,,,,,,,,,,,,Karin Keller-Sutter,,,,,,,,,,,,,,,,,/m/0ddhz0m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,
Q115886,Elmar Ledergerber,Elmar Ledergerber,Elmar Ledergerber,Elmar Ledergerber,Elmar Ledergerber,Elmar Ledergerber,Elmar Ledergerber,Elmar Ledergerber,Elmar Ledergerber,Elmar Ledergerber,Elmar Ledergerber,Elmar Ledergerber,Elmar Ledergerber,Elmar Ledergerber,Elmar Ledergerber,Elmar Ledergerber,Elmar Ledergerber,Elmar Ledergerber,"https://upload.wikimedia.org/wikipedia/commons/4/4d/Elmar_Ledergerber,_Zürich.jpg",male,1944-04-04,Elmar,129,Elmar Ledergerber,32550680,17025724X,,Elmar Ledergerber,Elmar Ledergerber,,,Elmar Ledergerber,,n81077571,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elmar Ledergerber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elmar Ledergerber,,,,,,,,,,,,,,,,,/m/0bs6g0r,,,,,,,,,,,,00000026844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,
Q115891,Christophe Darbellay,Christophe Darbellay,Christophe Darbellay,Christophe Darbellay,Christophe Darbellay,Christophe Darbellay,Christophe Darbellay,Christophe Darbellay,Christophe Darbellay,Christophe Darbellay,Christophe Darbellay,Christophe Darbellay,Christophe Darbellay,Christophe Darbellay,Christophe Darbellay,Christophe Darbellay,Christophe Darbellay,Christophe Darbellay,https://upload.wikimedia.org/wikipedia/commons/8/8f/Christophe_Darbellay_2.jpg,male,1971-03-07,Christophe,1133,Christophe Darbellay,122321371,,,Christophorus Darbellay,Christophorus Darbellay,,,,,,,,,,克里斯托弗·達伯雷,,克里斯托弗·达伯雷,,,,Christophe Darbellay,,,,Christophe Darbellay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Christophe Darbellay,,,Christophe Darbellay,,,,,,,,,,,Christophe Darbellay,,,,,,,,,,,,,/m/0grd0q,Darbellay,,,,http://www.darbellay.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,
Q116074,Adrian Amstutz,Adrian Amstutz,Adrian Amstutz,Adrian Amstutz,Adrian Amstutz,Adrian Amstutz,Adrian Amstutz,Adrian Amstutz,Adrian Amstutz,Adrian Amstutz,Adrian Amstutz,Adrian Amstutz,Adrian Amstutz,Adrian Amstutz,Adrian Amstutz,Adrian Amstutz,Adrian Amstutz,Adrian Amstutz,https://upload.wikimedia.org/wikipedia/commons/7/70/Adrian_Amstutz_(2007).jpg,male,1953-12-02,Adrian,1135,Adrian Amstutz,306251397,,,Hadrianus Amstutz,Hadrianus Amstutz,,,,Adrian Amstutz,,,,,,,,,,,Adrian Amstutz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adrian Amstutz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/m/03cp4h3,,,,,http://www.adrian-amstutz.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,
Q116079,Jean-François Rime,Jean-François Rime,Jean-François Rime,Jean-François Rime,Jean-François Rime,Jean-François Rime,Jean-François Rime,Jean-François Rime,Jean-François Rime,Jean-François Rime,Jean-François Rime,Jean-François Rime,Jean-François Rime,Jean-François Rime,Jean-François Rime,Jean-François Rime,Jean-François Rime,Jean-François Rime,https://upload.wikimedia.org/wikipedia/commons/3/3d/Jean-François_Rime_(2007).jpg,male,1950-06-28,Jean-François,1119,Jean-François Rime,122239920,,,Ioannes Franciscus Rime,Ioannes Franciscus Rime,,,,Jean-François Rime,,,,,,,,,,,Jean-François Rime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jean-François Rime,,,Category:Jean-François Rime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/m/0czddj3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,
Q1160790,Daniel Fässler,Daniel Fässler,Daniel Fässler,Daniel Fässler,,,,Daniel Fässler,Daniel Fässler,Daniel Fässler,Daniel Fässler,Daniel Fässler,Daniel Fässler,,Daniel Fässler,Daniel Fässler,,,https://upload.wikimedia.org/wikipedia/commons/b/bb/Daniel_Fässler.jpg,male,1960-08-22,Daniel,4056,Daniel Fässler,309637352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,
Q116085,Werner Luginbühl,Werner Luginbühl,Werner Luginbühl,Werner Luginbühl,Werner Luginbühl,,,Werner Luginbühl,Werner Luginbühl,Werner Luginbühl,Werner Luginbühl,Werner Luginbühl,Werner Luginbühl,Werner Luginbühl,Werner Luginbühl,Werner Luginbühl,,Werner Luginbühl,https://upload.wikimedia.org/wikipedia/commons/c/cf/Werner_Luginbühl.jpg,male,1958-01-04,Werner,3918,Werner Luginbühl,305969457,,,Werner Luginbühl,Werner Luginbühl,,,,,,,,,,,,,,,Werner Luginbühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Werner Luginbühl,,,Category:Werner Luginbühl,,,,,,,,,,,,,,,Werner Luginbühl,,,,,,,,,,,,,,,,,/m/0cgkszg,,,,,http://www.werner-luginbuehl.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,
Q116100,Pascale Bruderer,Pascale Bruderer,Pascale Bruderer,Pascale Bruderer,Pascale Bruderer,Pascale Bruderer,Pascale Bruderer,Pascale Bruderer,Pascale Bruderer,Pascale Bruderer,Pascale Bruderer,Pascale Bruderer,Pascale Bruderer,Pascale Bruderer,Pascale Bruderer,Pascale Bruderer,Pascale Bruderer,Pascale Bruderer,https://upload.wikimedia.org/wikipedia/commons/8/8a/Pascale_Bruderer_NRCR_President_cropped.jpg,female,1977-07-28,Pascale,823,Pascale Bruderer,73677204,,,Paschalina Bruderer,Paschalina Bruderer,,,Pascale Bruderer,,no2008139458,,,,,,,,,,Pascale Bruderer,,,,,,,,,,,,,Паскаль Брудерер,,,,,,,,,,,,,,,,,,,Pascale Bruderer,,,Category:Pascale Bruderer,,,,,,,,,,,,,,,,,,,,,,"Брудерер, Паскаль",,,,,,,,,,/m/09v0zrp,,,,,http://www.pascale-bruderer.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,
