id,name,sort_name,given_name,family_name,birth_date,gender,area,area_id,council,council_id,party,party_id,faction,faction_id,term,end_date,start_date,identifier__parlamentdotch,source
281,Hubert Frainier,"Frainier, Hubert",Hubert,Frainier,1952-10-03,male,BE,0,NR,1,CVP,0,C,3,44,,1995-06-19,281,https://www.parlament.ch/en/biografie?CouncillorId=281
83,Claude Frey,"Frey, Claude",Claude,Frey,1943-07-16,male,NE,0,NR*,1,FDP-Liberale,0,R,1,44,,1994-11-28,83,https://www.parlament.ch/en/biografie?CouncillorId=83
84,Walter Frey,"Frey, Walter",Walter,Frey,1943-07-30,male,ZH,0,NR,1,SVP,0,V,4,44,,,84,https://www.parlament.ch/en/biografie?CouncillorId=84
249,Charles Friderici,"Friderici, Charles",Charles,Friderici,1946-08-10,male,VD,0,NR,1,LDP,0,L,7,44,,,249,https://www.parlament.ch/en/biografie?CouncillorId=249
86,Oscar Fritschi,"Fritschi, Oscar",Oscar,Fritschi,1939-02-25,male,ZH,0,NR,1,FDP-Liberale,0,R,1,44,,,86,https://www.parlament.ch/en/biografie?CouncillorId=86
87,Hans-Rudolf Früh,"Früh, Hans-Rudolf",Hans-Rudolf,Früh,1936-04-23,male,AR,0,NR,1,FDP-Liberale,0,R,1,44,,,87,https://www.parlament.ch/en/biografie?CouncillorId=87
273,Brigitta M. Gadient,"Gadient, Brigitta M.",Brigitta M.,Gadient,1960-03-14,female,GR,0,NR,1,SVP,0,V,4,44,,1995-01-23,273,https://www.parlament.ch/en/biografie?CouncillorId=273
89,Irène Gardiol,"Gardiol, Irène",Irène,Gardiol,1937-09-25,female,VD,0,NR,1,GPS,0,G,6,44,1994-05-29,,89,https://www.parlament.ch/en/biografie?CouncillorId=89
91,Ulrich Giezendanner,"Giezendanner, Ulrich",Ulrich,Giezendanner,1953-10-31,male,AG,0,NR,1,-,0,A,8,44,,1995-01-01,91,https://www.parlament.ch/en/biografie?CouncillorId=91
92,Titus Giger,"Giger, Titus",Titus,Giger,1932-02-04,male,SG,0,NR,1,FDP-Liberale,0,R,1,44,,,92,https://www.parlament.ch/en/biografie?CouncillorId=92
93,Alexis Gobet,"Gobet, Alexis",Alexis,Gobet,1943-10-12,male,FR,0,NR,1,CVP,0,C,3,44,,,93,https://www.parlament.ch/en/biografie?CouncillorId=93
94,Christine Goll,"Goll, Christine",Christine,Goll,1956-12-10,female,ZH,0,NR,1,FraP!,0,S,2,44,,,94,https://www.parlament.ch/en/biografie?CouncillorId=94
95,Ruth Gonseth,"Gonseth, Ruth",Ruth,Gonseth,1943-05-31,female,BL,0,NR,1,GPS,0,G,6,44,,,95,https://www.parlament.ch/en/biografie?CouncillorId=95
253,Rolf Graber,"Graber, Rolf",Rolf,Graber,1951-03-04,male,NE,0,NR,1,LDP,0,L,7,44,,1993-09-20,253,https://www.parlament.ch/en/biografie?CouncillorId=253
96,Verena Grendelmeier,"Grendelmeier, Verena",Verena,Grendelmeier,1939-02-16,female,ZH,0,NR,1,LdU,0,U,5,44,,,96,https://www.parlament.ch/en/biografie?CouncillorId=96
250,Jean-Michel Gros,"Gros, Jean-Michel",Jean-Michel,Gros,1953-04-18,male,GE,0,NR,1,LDP,0,L,7,44,,,250,https://www.parlament.ch/en/biografie?CouncillorId=250
97,Andreas Gross,"Gross, Andreas",Andreas,Gross,1952-08-21,male,ZH,0,NR,1,SP,0,S,2,44,,,97,https://www.parlament.ch/en/biografie?CouncillorId=97
98,Ruth Grossenbacher-Schmid,"Grossenbacher-Schmid, Ruth",Ruth,Grossenbacher-Schmid,1936-09-13,female,SO,0,NR,1,CVP,0,C,3,44,,,98,https://www.parlament.ch/en/biografie?CouncillorId=98
99,Jean Guinand,"Guinand, Jean",Jean,Guinand,1943-02-21,male,NE,0,NR,1,LDP,0,L,7,44,1993-09-19,,99,https://www.parlament.ch/en/biografie?CouncillorId=99
100,Hans Rudolf Gysin,"Gysin, Hans Rudolf",Hans Rudolf,Gysin,1940-12-29,male,BL,0,NR,1,FDP-Liberale,0,R,1,44,,,100,https://www.parlament.ch/en/biografie?CouncillorId=100
101,Barbara Haering,"Haering, Barbara",Barbara,Haering,1953-09-20,female,ZH,0,NR,1,SP,0,S,2,44,,,101,https://www.parlament.ch/en/biografie?CouncillorId=101
102,Rudolf Hafner,"Hafner, Rudolf",Rudolf,Hafner,1951-12-27,male,BE,0,NR,1,FL,0,G,6,44,1994-12-08,,102,https://www.parlament.ch/en/biografie?CouncillorId=102
103,Ursula Hafner,"Hafner, Ursula",Ursula,Hafner,1943-06-10,female,SH,0,NR,1,SP,0,S,2,44,,,103,https://www.parlament.ch/en/biografie?CouncillorId=103
104,Gret Haller,"Haller, Gret",Gret,Haller,1947-10-01,female,BE,0,NR,1,SP,0,S,2,44,1994-11-30,1994-11-29,104,https://www.parlament.ch/en/biografie?CouncillorId=104
105,Andrea Hämmerle,"Hämmerle, Andrea",Andrea,Hämmerle,1946-11-09,male,GR,0,NR,1,SP,0,S,2,44,,,105,https://www.parlament.ch/en/biografie?CouncillorId=105
106,Fritz Hari,"Hari, Fritz",Fritz,Hari,1928-02-18,male,BE,0,NR,1,SVP,0,V,4,44,,,106,https://www.parlament.ch/en/biografie?CouncillorId=106
107,Trix Heberlein,"Heberlein, Trix",Trix,Heberlein,1942-07-17,female,ZH,0,NR,1,FDP-Liberale,0,R,1,44,,,107,https://www.parlament.ch/en/biografie?CouncillorId=107
108,Rolf Hegetschweiler,"Hegetschweiler, Rolf",Rolf,Hegetschweiler,1937-12-03,male,ZH,0,NR,1,FDP-Liberale,0,R,1,44,,,108,https://www.parlament.ch/en/biografie?CouncillorId=108
109,Andreas Herczog,"Herczog, Andreas",Andreas,Herczog,1947-02-11,male,ZH,0,NR,1,SP,0,S,2,44,,,109,https://www.parlament.ch/en/biografie?CouncillorId=109
110,Otto Hess,"Hess, Otto",Otto,Hess,1935-03-18,male,TG,0,NR,1,SVP,0,V,4,44,,,110,https://www.parlament.ch/en/biografie?CouncillorId=110
111,Peter Hess,"Hess, Peter",Peter,Hess,1948-05-14,male,ZG,0,NR,1,CVP,0,C,3,44,,,111,https://www.parlament.ch/en/biografie?CouncillorId=111
112,Franz-Joseph Hildbrand,"Hildbrand, Franz-Joseph",Franz-Joseph,Hildbrand,1942-02-02,male,VS,0,NR,1,CVP,0,C,3,44,,,112,https://www.parlament.ch/en/biografie?CouncillorId=112
113,Pia Hollenstein,"Hollenstein, Pia",Pia,Hollenstein,1950-09-13,female,SG,0,NR,1,GPS,0,G,6,44,,,113,https://www.parlament.ch/en/biografie?CouncillorId=113
114,Helmut Hubacher,"Hubacher, Helmut",Helmut,Hubacher,1926-04-15,male,BS,0,NR,1,SP,0,S,2,44,,,114,https://www.parlament.ch/en/biografie?CouncillorId=114
251,Joseph Iten,"Iten, Joseph",Joseph,Iten,1943-08-09,male,NW,0,NR,1,CVP,0,C,3,44,,,251,https://www.parlament.ch/en/biografie?CouncillorId=251
117,Franz Jaeger,"Jaeger, Franz",Franz,Jaeger,1941-12-04,male,SG,0,NR,1,LdU,0,U,5,44,1995-06-23,1991-11-29,117,https://www.parlament.ch/en/biografie?CouncillorId=117
118,Paul Jäggi,"Jäggi, Paul",Paul,Jäggi,1936-08-03,male,SO,0,NR,1,CVP,0,C,3,44,,,118,https://www.parlament.ch/en/biografie?CouncillorId=118
120,Francine Jeanprêtre,"Jeanprêtre, Francine",Francine,Jeanprêtre,1946-07-06,female,VD,0,NR,1,SP,0,S,2,44,,,120,https://www.parlament.ch/en/biografie?CouncillorId=120
121,Peter Jenni,"Jenni, Peter",Peter,Jenni,1957-09-26,male,BE,0,NR,1,FPS,0,A,8,44,,1995-01-01,121,https://www.parlament.ch/en/biografie?CouncillorId=121
122,Werner Jöri,"Jöri, Werner",Werner,Jöri,1949-05-12,male,LU,0,NR,1,SP,0,S,2,44,,,122,https://www.parlament.ch/en/biografie?CouncillorId=122
123,Anton Keller,"Keller, Anton",Anton,Keller,1934-11-21,male,AG,0,NR,1,CVP,0,C,3,44,,,123,https://www.parlament.ch/en/biografie?CouncillorId=123
124,Rudolf Keller,"Keller, Rudolf",Rudolf,Keller,1956-04-17,male,BL,0,NR,1,SD,0,D,9,44,,,124,https://www.parlament.ch/en/biografie?CouncillorId=124
125,Armin Kern,"Kern, Armin",Armin,Kern,1933-03-13,male,ZH,0,NR,1,FPS,0,A,8,44,,1995-01-01,125,https://www.parlament.ch/en/biografie?CouncillorId=125
127,Josef Kühne,"Kühne, Josef",Josef,Kühne,1938-10-04,male,SG,0,NR,1,CVP,0,C,3,44,,,127,https://www.parlament.ch/en/biografie?CouncillorId=127
280,Christiane Langenberger,"Langenberger, Christiane",Christiane,Langenberger,1941-04-21,female,VD,0,NR,1,FDP-Liberale,0,R,1,44,,1995-06-19,280,https://www.parlament.ch/en/biografie?CouncillorId=280
129,Elmar Ledergerber,"Ledergerber, Elmar",Elmar,Ledergerber,1944-04-04,male,ZH,0,NR,1,SP,0,S,2,44,,,129,https://www.parlament.ch/en/biografie?CouncillorId=129
130,Ursula Leemann,"Leemann, Ursula",Ursula,Leemann,1936-10-07,female,ZH,0,NR,1,SP,0,S,2,44,,,130,https://www.parlament.ch/en/biografie?CouncillorId=130
258,Mimi Lepori Bonetti,"Lepori Bonetti, Mimi",Mimi,Lepori Bonetti,1949-04-02,female,TI,0,NR,1,CVP,0,C,3,44,,1993-11-29,258,https://www.parlament.ch/en/biografie?CouncillorId=258
131,Josef Leu,"Leu, Josef",Josef,Leu,1950-09-04,male,LU,0,NR,1,CVP,0,C,3,44,,,131,https://www.parlament.ch/en/biografie?CouncillorId=131
132,Jean-François Leuba,"Leuba, Jean-François",Jean-François,Leuba,1934-07-16,male,VD,0,NR,1,LDP,0,L,7,44,,,132,https://www.parlament.ch/en/biografie?CouncillorId=132
133,Ernst Leuenberger,"Leuenberger, Ernst",Ernst,Leuenberger,1945-01-18,male,SO,0,NR,1,SP,0,S,2,44,,,133,https://www.parlament.ch/en/biografie?CouncillorId=133
134,Moritz Leuenberger,"Leuenberger, Moritz",Moritz,Leuenberger,1946-09-21,male,ZH,0,NR,1,SP,0,S,2,44,1995-09-27,,134,https://www.parlament.ch/en/biografie?CouncillorId=134
135,François Loeb,"Loeb, François",François,Loeb,1940-12-09,male,BE,0,NR,1,FDP-Liberale,0,R,1,44,,,135,https://www.parlament.ch/en/biografie?CouncillorId=135
282,Paul Luder,"Luder, Paul",Paul,Luder,1936-09-14,male,BE,0,NR,1,SVP,0,V,4,44,1992-11-30,,282,https://www.parlament.ch/en/biografie?CouncillorId=282
137,Herbert Maeder,"Maeder, Herbert",Herbert,Maeder,1930-02-03,male,AR,0,NR,1,LdU,0,U,5,44,,,137,https://www.parlament.ch/en/biografie?CouncillorId=137
138,Jean-Philippe Maitre,"Maitre, Jean-Philippe",Jean-Philippe,Maitre,1949-06-18,male,GE,0,NR,1,CVP,0,C,3,44,,,138,https://www.parlament.ch/en/biografie?CouncillorId=138
139,Philippe Mamie,"Mamie, Philippe",Philippe,Mamie,1944-02-27,male,VD,0,NR,1,FDP-Liberale,0,R,1,44,,,139,https://www.parlament.ch/en/biografie?CouncillorId=139
140,Werner Marti,"Marti, Werner",Werner,Marti,1957-04-20,male,GL,0,NR,1,SP,0,S,2,44,,,140,https://www.parlament.ch/en/biografie?CouncillorId=140
142,Flavio Maspoli,"Maspoli, Flavio",Flavio,Maspoli,1950-01-29,male,TI,0,NR,1,Lega,0,D,9,44,,,142,https://www.parlament.ch/en/biografie?CouncillorId=142
143,Francis Matthey,"Matthey, Francis",Francis,Matthey,1942-06-17,male,NE,0,NR,1,SP,0,S,2,44,,,143,https://www.parlament.ch/en/biografie?CouncillorId=143
144,Rolf Mauch,"Mauch, Rolf",Rolf,Mauch,1934-05-22,male,AG,0,NR,1,FDP-Liberale,0,R,1,44,1995-08-02,,144,https://www.parlament.ch/en/biografie?CouncillorId=144
145,Ursula Mauch,"Mauch, Ursula",Ursula,Mauch,1935-03-29,female,AG,0,NR,1,SP,0,S,2,44,,,145,https://www.parlament.ch/en/biografie?CouncillorId=145
146,Ueli Maurer,"Maurer, Ueli",Ueli,Maurer,1950-12-01,male,ZH,0,NR,1,SVP,0,V,4,44,,,146,https://www.parlament.ch/en/biografie?CouncillorId=146
147,Hans Meier,"Meier, Hans",Hans,Meier,1933-05-19,male,ZH,0,NR,1,GPS,0,G,6,44,,,147,https://www.parlament.ch/en/biografie?CouncillorId=147
149,Samuel Meier,"Meier, Samuel",Samuel,Meier,1948-06-02,male,AG,0,NR,1,LdU,0,U,5,44,,,149,https://www.parlament.ch/en/biografie?CouncillorId=149
150,Theo Meyer,"Meyer, Theo",Theo,Meyer,1937-01-24,male,BL,0,NR,1,SP,0,S,2,44,,,150,https://www.parlament.ch/en/biografie?CouncillorId=150
151,Christian Miesch,"Miesch, Christian",Christian,Miesch,1948-02-27,male,BL,0,NR,1,FDP-Liberale,0,R,1,44,,,151,https://www.parlament.ch/en/biografie?CouncillorId=151
152,Marguerite Misteli,"Misteli, Marguerite",Marguerite,Misteli,1945-08-01,female,SO,0,NR,1,GPS,0,G,6,44,,,152,https://www.parlament.ch/en/biografie?CouncillorId=152
154,René Moser,"Moser, René",René,Moser,1941-12-18,male,AG,0,NR,1,FPS,0,A,8,44,,1995-01-01,154,https://www.parlament.ch/en/biografie?CouncillorId=154
252,Ernst Mühlemann,"Mühlemann, Ernst",Ernst,Mühlemann,1930-06-17,male,TG,0,NR,1,FDP-Liberale,0,R,1,44,,,252,https://www.parlament.ch/en/biografie?CouncillorId=252
155,Reinhard Müller,"Müller, Reinhard",Reinhard,Müller,1929-04-22,male,AG,0,NR,1,SVP,0,V,4,44,,,155,https://www.parlament.ch/en/biografie?CouncillorId=155
156,Lili Nabholz,"Nabholz, Lili",Lili,Nabholz,1944-12-31,female,ZH,0,NR,1,FDP-Liberale,0,R,1,44,,,156,https://www.parlament.ch/en/biografie?CouncillorId=156
157,Jean-Marc Narbel,"Narbel, Jean-Marc",Jean-Marc,Narbel,1939-01-14,male,VD,0,NR,1,LDP,0,L,7,44,,,157,https://www.parlament.ch/en/biografie?CouncillorId=157
158,Hans-Rudolf Nebiker,"Nebiker, Hans-Rudolf",Hans-Rudolf,Nebiker,1929-10-10,male,BL,0,NR,1,SVP,0,V,4,44,,1992-12-01,158,https://www.parlament.ch/en/biografie?CouncillorId=158
159,Willi Neuenschwander,"Neuenschwander, Willi",Willi,Neuenschwander,1929-09-21,male,ZH,0,NR,1,SVP,0,V,4,44,,,159,https://www.parlament.ch/en/biografie?CouncillorId=159
160,Edgar Oehler,"Oehler, Edgar",Edgar,Oehler,1942-03-02,male,SG,0,NR,1,CVP,0,C,3,44,,,160,https://www.parlament.ch/en/biografie?CouncillorId=160
261,Roland Ostermann,"Ostermann, Roland",Roland,Ostermann,1938-01-18,male,VD,0,NR,1,GPS,0,G,6,44,,1994-05-30,261,https://www.parlament.ch/en/biografie?CouncillorId=261
162,André Perey,"Perey, André",André,Perey,1931-11-06,male,VD,0,NR,1,FDP-Liberale,0,R,1,44,,,162,https://www.parlament.ch/en/biografie?CouncillorId=162
164,Jean-Nicolas Philipona,"Philipona, Jean-Nicolas",Jean-Nicolas,Philipona,1943-03-25,male,FR,0,NR,1,FDP-Liberale,0,R,1,44,,,164,https://www.parlament.ch/en/biografie?CouncillorId=164
165,Philippe Pidoux,"Pidoux, Philippe",Philippe,Pidoux,1943-06-17,male,VD,0,NR,1,FDP-Liberale,0,R,1,44,,,165,https://www.parlament.ch/en/biografie?CouncillorId=165
167,Massimo Pini,"Pini, Massimo",Massimo,Pini,1936-11-29,male,TI,0,NR,1,FDP-Liberale,0,R,1,44,,,167,https://www.parlament.ch/en/biografie?CouncillorId=167
169,Charles Poncet,"Poncet, Charles",Charles,Poncet,1946-12-31,male,GE,0,NR,1,LDP,0,L,7,44,,,169,https://www.parlament.ch/en/biografie?CouncillorId=169
170,Hansueli Raggenbass,"Raggenbass, Hansueli",Hansueli,Raggenbass,1948-07-31,male,TG,0,NR,1,CVP,0,C,3,44,,,170,https://www.parlament.ch/en/biografie?CouncillorId=170
171,Laurent Rebeaud,"Rebeaud, Laurent",Laurent,Rebeaud,1947-05-12,male,GE,0,NR,1,GPS,0,G,6,44,1994-09-16,,171,https://www.parlament.ch/en/biografie?CouncillorId=171
172,Paul Rechsteiner,"Rechsteiner, Paul",Paul,Rechsteiner,1952-08-26,male,SG,0,NR,1,SP,0,S,2,44,,,172,https://www.parlament.ch/en/biografie?CouncillorId=172
173,Maximilian Reimann,"Reimann, Maximilian",Maximilian,Reimann,1942-05-07,male,AG,0,NR,1,SVP,0,V,4,44,,,173,https://www.parlament.ch/en/biografie?CouncillorId=173
177,Leni Robert-Bächtold,"Robert-Bächtold, Leni",Leni,Robert-Bächtold,1936-03-06,female,BE,0,NR,1,FL,0,G,6,44,,,177,https://www.parlament.ch/en/biografie?CouncillorId=177
294,Rudolf Rohr,"Rohr, Rudolf",Rudolf,Rohr,1935-02-14,male,AG,0,NR,1,FDP-Liberale,0,R,1,44,,1995-09-18,294,https://www.parlament.ch/en/biografie?CouncillorId=294
178,Bernard Rohrbasser,"Rohrbasser, Bernard",Bernard,Rohrbasser,1946-10-19,male,FR,0,NR,1,SVP,0,V,4,44,,,178,https://www.parlament.ch/en/biografie?CouncillorId=178
180,Hans Ruckstuhl,"Ruckstuhl, Hans",Hans,Ruckstuhl,1947-08-13,male,SG,0,NR,1,CVP,0,C,3,44,,,180,https://www.parlament.ch/en/biografie?CouncillorId=180
182,Markus Ruf,"Ruf, Markus",Markus,Ruf,1959-08-06,male,BE,0,NR,1,SD,0,D,9,44,,,182,https://www.parlament.ch/en/biografie?CouncillorId=182
183,Victor Ruffy,"Ruffy, Victor",Victor,Ruffy,1937-01-11,male,VD,0,NR,1,SP,0,S,2,44,,,183,https://www.parlament.ch/en/biografie?CouncillorId=183
184,Paul Rutishauser,"Rutishauser, Paul",Paul,Rutishauser,1933-07-07,male,TG,0,NR,1,SVP,0,V,4,44,,,184,https://www.parlament.ch/en/biografie?CouncillorId=184
185,Albrecht Rychen,"Rychen, Albrecht",Albrecht,Rychen,1948-07-29,male,BE,0,NR,1,SVP,0,V,4,44,,,185,https://www.parlament.ch/en/biografie?CouncillorId=185
187,Suzette Sandoz,"Sandoz, Suzette",Suzette,Sandoz,1942-01-12,female,VD,0,NR,1,LDP,0,L,7,44,,,187,https://www.parlament.ch/en/biografie?CouncillorId=187
188,Pierre Savary,"Savary, Pierre",Pierre,Savary,1940-06-30,male,VD,0,NR,1,FDP-Liberale,0,R,1,44,,,188,https://www.parlament.ch/en/biografie?CouncillorId=188
190,Urs Scheidegger,"Scheidegger, Urs",Urs,Scheidegger,1943-12-17,male,SO,0,NR,1,FDP-Liberale,0,R,1,44,1993-06-18,,190,https://www.parlament.ch/en/biografie?CouncillorId=190
268,Simon Schenk,"Schenk, Simon",Simon,Schenk,1946-05-16,male,BE,0,NR,1,SVP,0,V,4,44,,1994-11-28,268,https://www.parlament.ch/en/biografie?CouncillorId=268
191,Jürg Scherrer,"Scherrer, Jürg",Jürg,Scherrer,1947-11-05,male,BE,0,NR,1,FPS,0,A,8,44,,1995-01-01,191,https://www.parlament.ch/en/biografie?CouncillorId=191
192,Werner Scherrer,"Scherrer, Werner",Werner,Scherrer,1930-03-23,male,BE,0,NR,1,EDU,0,-,99,44,,,192,https://www.parlament.ch/en/biografie?CouncillorId=192
193,Rémy Scheurer,"Scheurer, Rémy",Rémy,Scheurer,1934-03-11,male,NE,0,NR,1,LDP,0,L,7,44,,,193,https://www.parlament.ch/en/biografie?CouncillorId=193
196,Peter Schmid,"Schmid, Peter",Peter,Schmid,1940-10-04,male,TG,0,NR,1,GPS,0,G,6,44,,,196,https://www.parlament.ch/en/biografie?CouncillorId=196
267,Samuel Schmid,"Schmid, Samuel",Samuel,Schmid,1947-01-08,male,BE,0,NR,1,SVP,0,V,4,44,,1994-09-19,267,https://www.parlament.ch/en/biografie?CouncillorId=267
197,Paul Schmidhalter,"Schmidhalter, Paul",Paul,Schmidhalter,1931-01-12,male,VS,0,NR,1,CVP,0,C,3,44,,1993-11-30,197,https://www.parlament.ch/en/biografie?CouncillorId=197
198,Walter Schmied,"Schmied, Walter",Walter,Schmied,1953-01-09,male,BE,0,NR,1,SVP,0,V,4,44,,,198,https://www.parlament.ch/en/biografie?CouncillorId=198
199,Theodor Schnider,"Schnider, Theodor",Theodor,Schnider,1930-05-17,male,LU,0,NR,1,CVP,0,C,3,44,,,199,https://www.parlament.ch/en/biografie?CouncillorId=199
202,Heinz Schwab,"Schwab, Heinz",Heinz,Schwab,1941-06-12,male,BE,0,NR,1,SVP,0,V,4,44,1994-10-07,,202,https://www.parlament.ch/en/biografie?CouncillorId=202
257,Alain Schweingruber,"Schweingruber, Alain",Alain,Schweingruber,1952-06-14,male,JU,0,NR,1,FDP-Liberale,0,R,1,44,,1993-12-06,257,https://www.parlament.ch/en/biografie?CouncillorId=257
203,Eva Segmüller,"Segmüller, Eva",Eva,Segmüller,1932-01-21,female,SG,0,NR,1,CVP,0,C,3,44,,,203,https://www.parlament.ch/en/biografie?CouncillorId=203
205,Hanspeter Seiler,"Seiler, Hanspeter",Hanspeter,Seiler,1933-09-09,male,BE,0,NR,1,SVP,0,V,4,44,,,205,https://www.parlament.ch/en/biografie?CouncillorId=205
206,Rolf Seiler,"Seiler, Rolf",Rolf,Seiler,1932-03-12,male,ZH,0,NR,1,CVP,0,C,3,44,,,206,https://www.parlament.ch/en/biografie?CouncillorId=206
207,Ernst Sieber,"Sieber, Ernst",Ernst,Sieber,1927-02-24,male,ZH,0,NR,1,EVP,0,U,5,44,,,207,https://www.parlament.ch/en/biografie?CouncillorId=207
271,Verena Singeisen,"Singeisen, Verena",Verena,Singeisen,1945-12-03,female,BE,0,NR,1,FL,0,G,6,44,,1994-12-12,271,https://www.parlament.ch/en/biografie?CouncillorId=271
210,Jean Spielmann,"Spielmann, Jean",Jean,Spielmann,1944-05-27,male,GE,0,NR,1,PdA,0,-,99,44,,,210,https://www.parlament.ch/en/biografie?CouncillorId=210
211,Vreni Spoerry,"Spoerry, Vreni",Vreni,Spoerry,1938-03-08,female,ZH,0,NR,1,FDP-Liberale,0,R,1,44,,,211,https://www.parlament.ch/en/biografie?CouncillorId=211
212,Fritz Stalder,"Stalder, Fritz",Fritz,Stalder,1928-01-23,male,BE,0,NR,1,SD,0,D,9,44,,,212,https://www.parlament.ch/en/biografie?CouncillorId=212
213,Judith Stamm,"Stamm, Judith",Judith,Stamm,1934-02-25,female,LU,0,NR,1,CVP,0,C,3,44,,,213,https://www.parlament.ch/en/biografie?CouncillorId=213
214,Luzi Stamm,"Stamm, Luzi",Luzi,Stamm,1952-09-09,male,AG,0,NR,1,FDP-Liberale,0,R,1,44,,,214,https://www.parlament.ch/en/biografie?CouncillorId=214
215,Hans Steffen,"Steffen, Hans",Hans,Steffen,1931-09-29,male,ZH,0,NR,1,NA,0,D,9,44,,,215,https://www.parlament.ch/en/biografie?CouncillorId=215
216,Hans Steiger,"Steiger, Hans",Hans,Steiger,1944-06-25,male,ZH,0,NR,1,SP,0,S,2,44,,,216,https://www.parlament.ch/en/biografie?CouncillorId=216
217,Franz Steinegger,"Steinegger, Franz",Franz,Steinegger,1943-03-08,male,UR,0,NR,1,FDP-Liberale,0,R,1,44,,,217,https://www.parlament.ch/en/biografie?CouncillorId=217
218,Walter Steinemann,"Steinemann, Walter",Walter,Steinemann,1938-04-14,male,SG,0,NR,1,FPS,0,A,8,44,,1995-01-01,218,https://www.parlament.ch/en/biografie?CouncillorId=218
254,Rudolf Steiner,"Steiner, Rudolf",Rudolf,Steiner,1945-08-10,male,SO,0,NR,1,FDP-Liberale,0,R,1,44,,1993-09-20,254,https://www.parlament.ch/en/biografie?CouncillorId=254
219,Rudolf Strahm,"Strahm, Rudolf",Rudolf,Strahm,1943-08-03,male,BE,0,NR,1,SP,0,S,2,44,,,219,https://www.parlament.ch/en/biografie?CouncillorId=219
220,Georg Stucky,"Stucky, Georg",Georg,Stucky,1930-10-06,male,ZG,0,NR,1,FDP-Liberale,0,R,1,44,,,220,https://www.parlament.ch/en/biografie?CouncillorId=220
221,Marc Frédéric Suter,"Suter, Marc Frédéric",Marc Frédéric,Suter,1953-04-03,male,BE,0,NR,1,FDP-Liberale,0,R,1,44,,,221,https://www.parlament.ch/en/biografie?CouncillorId=221
222,Gabriel Theubet,"Theubet, Gabriel",Gabriel,Theubet,1936-09-12,male,JU,0,NR,1,CVP,0,C,3,44,,,222,https://www.parlament.ch/en/biografie?CouncillorId=222
223,Hanspeter Thür,"Thür, Hanspeter",Hanspeter,Thür,1949-05-31,male,AG,0,NR,1,GPS,0,G,6,44,,,223,https://www.parlament.ch/en/biografie?CouncillorId=223
224,Alexander Tschäppät,"Tschäppät, Alexander",Alexander,Tschäppät,1952-04-16,male,BE,0,NR,1,SP,0,S,2,44,,,224,https://www.parlament.ch/en/biografie?CouncillorId=224
225,Peter Tschopp,"Tschopp, Peter",Peter,Tschopp,1940-04-26,male,GE,0,NR,1,FDP-Liberale,0,R,1,44,,,225,https://www.parlament.ch/en/biografie?CouncillorId=225
226,Karl Tschuppert,"Tschuppert, Karl",Karl,Tschuppert,1941-05-03,male,LU,0,NR,1,FDP-Liberale,0,R,1,44,,,226,https://www.parlament.ch/en/biografie?CouncillorId=226
228,Werner Vetterli,"Vetterli, Werner",Werner,Vetterli,1929-07-28,male,ZH,0,NR,1,SVP,0,V,4,44,,,228,https://www.parlament.ch/en/biografie?CouncillorId=228
229,Peter Vollmer,"Vollmer, Peter",Peter,Vollmer,1946-04-14,male,BE,0,NR,1,SP,0,S,2,44,,,229,https://www.parlament.ch/en/biografie?CouncillorId=229
78,Margrith von Felten,"von Felten, Margrith",Margrith,von Felten,1944-12-30,female,BS,0,NR,1,SP,0,S,2,44,,,78,https://www.parlament.ch/en/biografie?CouncillorId=78
230,Christian Wanner,"Wanner, Christian",Christian,Wanner,1947-07-27,male,SO,0,NR,1,FDP-Liberale,0,R,1,44,,,230,https://www.parlament.ch/en/biografie?CouncillorId=230
232,Hansjürg Weder,"Weder, Hansjürg",Hansjürg,Weder,1928-08-10,male,BS,0,NR,1,LdU,0,U,5,44,,,232,https://www.parlament.ch/en/biografie?CouncillorId=232
264,Hermann Weyeneth,"Weyeneth, Hermann",Hermann,Weyeneth,1943-07-26,male,BE,0,NR,1,SVP,0,V,4,44,,1994-06-01,264,https://www.parlament.ch/en/biografie?CouncillorId=264
233,Hugo Wick,"Wick, Hugo",Hugo,Wick,1935-09-12,male,BS,0,NR,1,CVP,0,C,3,44,,,233,https://www.parlament.ch/en/biografie?CouncillorId=233
234,Roland Wiederkehr,"Wiederkehr, Roland",Roland,Wiederkehr,1943-01-27,male,ZH,0,NR,1,LdU,0,U,5,44,,,234,https://www.parlament.ch/en/biografie?CouncillorId=234
235,Milli Wittenwiler,"Wittenwiler, Milli",Milli,Wittenwiler,1943-09-13,female,SG,0,NR,1,FDP-Liberale,0,R,1,44,,,235,https://www.parlament.ch/en/biografie?CouncillorId=235
236,Paul Wyss,"Wyss, Paul",Paul,Wyss,1928-07-07,male,BS,0,NR,1,FDP-Liberale,0,R,1,44,1994-06-30,,236,https://www.parlament.ch/en/biografie?CouncillorId=236
237,William Wyss,"Wyss, William",William,Wyss,1938-10-23,male,BE,0,NR,1,SVP,0,V,4,44,,1992-11-30,237,https://www.parlament.ch/en/biografie?CouncillorId=237
255,Hans Zbinden,"Zbinden, Hans",Hans,Zbinden,1945-06-07,male,AG,0,NR,1,SP,0,S,2,44,,1993-06-01,255,https://www.parlament.ch/en/biografie?CouncillorId=255
