id,identifier__parlamentdotch,name,sort_name,given_name,family_name,birth_date,gender,area,area_id,council,council_id,party,party_id,faction,faction_id,term,source,start_date,end_date
1235,1235,"Emil Schaffer","Schaffer, Emil",Emil,Schaffer,1924-02-03,male,Bern,BE,NR,1,SP,0,S,2,40,https://www.parlament.ch/en/biografie?CouncillorId=1235,,1979-01-25
1239,1239,"Arthur Schmid","Schmid, Arthur",Arthur,Schmid,1928-01-25,male,Aargau,AG,NR,1,SP,0,S,2,40,https://www.parlament.ch/en/biografie?CouncillorId=1239,,
1240,1240,"Heinrich Schnyder","Schnyder, Heinrich",Heinrich,Schnyder,1927-11-21,male,Bern,BE,NR,1,SVP,0,V,4,40,https://www.parlament.ch/en/biografie?CouncillorId=1240,,
1241,1241,"Karl Schnyder","Schnyder, Karl",Karl,Schnyder,1931-08-23,male,Basel-Stadt,BS,NR,1,SP,0,S,2,40,https://www.parlament.ch/en/biografie?CouncillorId=1241,,1978-04-21
1242,1242,"Jakob Schutz","Schutz, Jakob",Jakob,Schutz,1918-03-08,male,"Graubünden",GR,NR,1,FDP-Liberale,0,R,1,40,https://www.parlament.ch/en/biografie?CouncillorId=1242,1976-01-01,
1243,1243,"Albert Sigrist","Sigrist, Albert",Albert,Sigrist,1923-04-09,male,"Zürich",ZH,NR,1,FDP-Liberale,0,R,1,40,https://www.parlament.ch/en/biografie?CouncillorId=1243,1976-01-01,1979-06-01
1247,1247,"Roland Stähli","Stähli, Roland",Roland,"Stähli",1917-09-13,male,Bern,BE,NR,1,FDP-Liberale,0,R,1,40,https://www.parlament.ch/en/biografie?CouncillorId=1247,1976-01-01,
1248,1248,"Rudolf Suter","Suter, Rudolf",Rudolf,Suter,1914-03-18,male,"Zürich",ZH,NR,1,LdU,0,U,5,40,https://www.parlament.ch/en/biografie?CouncillorId=1248,,
1250,1250,"Karl Trottmann","Trottmann, Karl",Karl,Trottmann,1915-09-25,male,Aargau,AG,NR,1,CVP,0,C,3,40,https://www.parlament.ch/en/biografie?CouncillorId=1250,,
1253,1253,"Alfred Weber","Weber, Alfred",Alfred,Weber,1923-11-19,male,Uri,UR,NR,1,FDP-Liberale,0,R,1,40,https://www.parlament.ch/en/biografie?CouncillorId=1253,1976-01-01,
1255,1255,"Hans Wyer","Wyer, Hans",Hans,Wyer,1927-01-07,male,Wallis,VS,NR,1,CVP,0,C,3,40,https://www.parlament.ch/en/biografie?CouncillorId=1255,1977-04-07,1977-04-30
1273,1273,"Andreas Blum","Blum, Andreas",Andreas,Blum,1938-02-21,male,Bern,BE,NR,1,SP,0,S,2,40,https://www.parlament.ch/en/biografie?CouncillorId=1273,,1979-03-01
1379,1379,"August Albrecht","Albrecht, August",August,Albrecht,1907-11-16,male,Nidwalden,NW,NR,1,CVP,0,C,3,40,https://www.parlament.ch/en/biografie?CouncillorId=1379,,
1387,1387,"Walter Allgöwer","Allgöwer, Walter",Walter,"Allgöwer",1912-08-18,male,Basel-Stadt,BS,NR,1,LdU,0,U,5,40,https://www.parlament.ch/en/biografie?CouncillorId=1387,,
1438,1438,"Jakob Bächtold","Bächtold, Jakob",Jakob,"Bächtold",1905-03-03,male,Bern,BE,NR,1,LdU,0,U,5,40,https://www.parlament.ch/en/biografie?CouncillorId=1438,1978-09-18,
1475,1475,"Walter Baumann","Baumann, Walter",Walter,Baumann,1914-02-04,male,Aargau,AG,NR,1,SVP,0,V,4,40,https://www.parlament.ch/en/biografie?CouncillorId=1475,,
1479,1479,"David Baumgartner","Baumgartner, David",David,Baumgartner,1908-02-03,male,Glarus,GL,NR,1,SP,0,S,2,40,https://www.parlament.ch/en/biografie?CouncillorId=1479,,1978-03-09
1481,1481,"Franz Baumgartner","Baumgartner, Franz",Franz,Baumgartner,1926-08-03,male,"Zürich",ZH,NR,1,SD,0,-,99,40,https://www.parlament.ch/en/biografie?CouncillorId=1481,1979-03-05,
1562,1562,"Armand Bochatay","Bochatay, Armand",Armand,Bochatay,1915-07-25,male,Wallis,VS,NR,1,CVP,0,C,3,40,https://www.parlament.ch/en/biografie?CouncillorId=1562,,
1583,1583,"Alois Bommer","Bommer, Alois",Alois,Bommer,1913-03-03,male,Thurgau,TG,NR,1,CVP,0,C,3,40,https://www.parlament.ch/en/biografie?CouncillorId=1583,,
1641,1641,"Otto Bretscher","Bretscher, Otto",Otto,Bretscher,1911-04-27,male,"Zürich",ZH,NR,1,SVP,0,V,4,40,https://www.parlament.ch/en/biografie?CouncillorId=1641,,
1729,1729,"Alfred Bussey","Bussey, Alfred",Alfred,Bussey,1915-11-10,male,Waadt,VD,NR,1,SP,0,S,2,40,https://www.parlament.ch/en/biografie?CouncillorId=1729,1978-11-28,
1747,1747,"Ezio Canonica","Canonica, Ezio",Ezio,Canonica,1922-06-27,male,"Zürich",ZH,NR,1,SP,0,S,2,40,https://www.parlament.ch/en/biografie?CouncillorId=1747,,1978-01-05
1786,1786,"André Chavanne","Chavanne, André","André",Chavanne,1916-07-02,male,Genf,GE,NR,1,SP,0,S,2,40,https://www.parlament.ch/en/biografie?CouncillorId=1786,,1977-12-16
1819,1819,"Maurice Cossy","Cossy, Maurice",Maurice,Cossy,1920-06-11,male,Waadt,VD,NR,1,FDP-Liberale,0,R,1,40,https://www.parlament.ch/en/biografie?CouncillorId=1819,1976-01-01,
1914,1914,"Josef Diethelm","Diethelm, Josef",Josef,Diethelm,1914-05-02,male,Schwyz,SZ,NR,1,SP,0,S,2,40,https://www.parlament.ch/en/biografie?CouncillorId=1914,,1978-12-29
1999,1999,"Rudolf Etter","Etter, Rudolf",Rudolf,Etter,1914-03-19,male,Bern,BE,NR,1,SVP,0,V,4,40,https://www.parlament.ch/en/biografie?CouncillorId=1999,1976-11-30,
2073,2073,"Erwin Freiburghaus","Freiburghaus, Erwin",Erwin,Freiburghaus,1914-11-15,male,Bern,BE,NR,1,SVP,0,V,4,40,https://www.parlament.ch/en/biografie?CouncillorId=2073,,
2219,2219,"Peter Grünig","Grünig, Peter",Peter,"Grünig",1923-04-29,male,Aargau,AG,NR,1,FDP-Liberale,0,R,1,40,https://www.parlament.ch/en/biografie?CouncillorId=2219,1976-01-01,1977-11-11
2235,2235,"Theodor Gut","Gut, Theodor",Theodor,Gut,1917-05-18,male,"Zürich",ZH,NR,1,FDP-Liberale,0,R,1,40,https://www.parlament.ch/en/biografie?CouncillorId=2235,1976-01-01,
2262,2262,"Ernst Haller","Haller, Ernst",Ernst,Haller,1910-06-16,male,Aargau,AG,NR,1,SP,0,S,2,40,https://www.parlament.ch/en/biografie?CouncillorId=2262,,
2383,2383,"Alois Hürlimann","Hürlimann, Alois",Alois,"Hürlimann",1916-11-21,male,Zug,ZG,NR,1,CVP,0,C,3,40,https://www.parlament.ch/en/biografie?CouncillorId=2383,,
2487,2487,"Otto Keller","Keller, Otto",Otto,Keller,1916-03-15,male,Thurgau,TG,NR,1,FDP-Liberale,0,R,1,40,https://www.parlament.ch/en/biografie?CouncillorId=2487,1976-01-01,
2492,2492,"Alois Kessler","Kessler, Alois",Alois,Kessler,1925-10-23,male,Schwyz,SZ,NR,1,SP,0,S,2,40,https://www.parlament.ch/en/biografie?CouncillorId=2492,1979-03-05,
2525,2525,"Walter König","König, Walter",Walter,"König",1908-01-13,male,"Zürich",ZH,NR,1,LdU,0,U,5,40,https://www.parlament.ch/en/biografie?CouncillorId=2525,,
2595,2595,"Werner F. Leutenegger","Leutenegger, Werner F.","Werner F.",Leutenegger,1918-07-06,male,"Zürich",ZH,NR,1,SVP,0,V,4,40,https://www.parlament.ch/en/biografie?CouncillorId=2595,,1977-02-20
2649,2649,"Fritz Marthaler","Marthaler, Fritz",Fritz,Marthaler,1910-07-01,male,Bern,BE,NR,1,SVP,0,V,4,40,https://www.parlament.ch/en/biografie?CouncillorId=2649,,1977-03-25
2703,2703,"Helen Meyer","Meyer, Helen",Helen,Meyer,1920-08-31,female,"Zürich",ZH,NR,1,CVP,0,C,3,40,https://www.parlament.ch/en/biografie?CouncillorId=2703,,1978-11-01
3027,3027,"Louis Rippstein","Rippstein, Louis",Louis,Rippstein,1915-12-26,male,Solothurn,SO,NR,1,CVP,0,C,3,40,https://www.parlament.ch/en/biografie?CouncillorId=3027,,
3079,3079,"Fred Rubi","Rubi, Fred",Fred,Rubi,1926-10-12,male,Bern,BE,NR,1,SP,0,S,2,40,https://www.parlament.ch/en/biografie?CouncillorId=3079,,
3110,3110,"Friedrich Salzmann","Salzmann, Friedrich",Friedrich,Salzmann,1915-08-31,male,Bern,BE,NR,1,LdU,0,U,5,40,https://www.parlament.ch/en/biografie?CouncillorId=3110,,1978-09-01
3118,3118,"Alfred Schaller","Schaller, Alfred",Alfred,Schaller,1908-04-21,male,Basel-Stadt,BS,NR,1,FDP-Liberale,0,R,1,40,https://www.parlament.ch/en/biografie?CouncillorId=3118,1976-01-01,1977-10-07
3124,3124,"Ruedi Schatz","Schatz, Ruedi",Ruedi,Schatz,1925-02-20,male,"St. Gallen",SG,NR,1,FDP-Liberale,0,R,1,40,https://www.parlament.ch/en/biografie?CouncillorId=3124,1976-01-01,1979-05-13
3159,3159,"Rémy Schläppy","Schläppy, Rémy","Rémy","Schläppy",1917-02-20,male,Neuenburg,NE,NR,1,SP,0,S,2,40,https://www.parlament.ch/en/biografie?CouncillorId=3159,,1977-10-07
3224,3224,"Gerhart Schürch","Schürch, Gerhart",Gerhart,"Schürch",1910-03-23,male,Bern,BE,NR,1,FDP-Liberale,0,R,1,40,https://www.parlament.ch/en/biografie?CouncillorId=3224,1976-01-01,
3233,3233,"James Schwarzenbach","Schwarzenbach, James",James,Schwarzenbach,1911-08-05,male,"Zürich",ZH,NR,1,SD,0,-,99,40,https://www.parlament.ch/en/biografie?CouncillorId=3233,,1979-03-01
3285,3285,"Carlo Speziali","Speziali, Carlo",Carlo,Speziali,1921-12-05,male,Tessin,TI,NR,1,FDP-Liberale,0,R,1,40,https://www.parlament.ch/en/biografie?CouncillorId=3285,1976-01-01,1979-06-04
3298,3298,"Heinrich Staehelin","Staehelin, Heinrich",Heinrich,Staehelin,1903-12-25,male,Aargau,AG,NR,1,LdU,0,U,5,40,https://www.parlament.ch/en/biografie?CouncillorId=3298,,1976-02-15
3409,3409,"Hanny Thalmann","Thalmann, Hanny",Hanny,Thalmann,1912-07-26,female,"St. Gallen",SG,NR,1,CVP,0,C,3,40,https://www.parlament.ch/en/biografie?CouncillorId=3409,,
3447,3447,"Reynold Tschäppät","Tschäppät, Reynold",Reynold,"Tschäppät",1917-09-03,male,Bern,BE,NR,1,SP,0,S,2,40,https://www.parlament.ch/en/biografie?CouncillorId=3447,,1979-07-03
3454,3454,"Hans Tschumi","Tschumi, Hans",Hans,Tschumi,1908-08-15,male,Bern,BE,NR,1,SVP,0,V,4,40,https://www.parlament.ch/en/biografie?CouncillorId=3454,,
3458,3458,"Hans Ueltschi","Ueltschi, Hans",Hans,Ueltschi,1913-08-29,male,Bern,BE,NR,1,SVP,0,V,4,40,https://www.parlament.ch/en/biografie?CouncillorId=3458,,
3487,3487,"Arthur Villard","Villard, Arthur",Arthur,Villard,1917-10-04,male,Bern,BE,NR,1,SP,0,S,2,40,https://www.parlament.ch/en/biografie?CouncillorId=3487,,1979-06-01
3490,3490,"Jean Vincent","Vincent, Jean",Jean,Vincent,1906-07-08,male,Genf,GE,NR,1,PdA,0,T,10,40,https://www.parlament.ch/en/biografie?CouncillorId=3490,1976-01-01,
3575,3575,"Fritz Waldner","Waldner, Fritz",Fritz,Waldner,1911-10-06,male,Basel-Landschaft,BL,NR,1,SP,0,S,2,40,https://www.parlament.ch/en/biografie?CouncillorId=3575,,1979-09-01
3576,3576,"Erwin Waldvogel","Waldvogel, Erwin",Erwin,Waldvogel,1920-11-17,male,Schaffhausen,SH,NR,1,FDP-Liberale,0,R,1,40,https://www.parlament.ch/en/biografie?CouncillorId=3576,1976-01-01,
3618,3618,"Rudolf Welter","Welter, Rudolf",Rudolf,Welter,1911-07-14,male,"Zürich",ZH,NR,1,SP,0,S,2,40,https://www.parlament.ch/en/biografie?CouncillorId=3618,,
3670,3670,"Didier Wyler","Wyler, Didier",Didier,Wyler,1917-08-03,male,Tessin,TI,NR,1,SP,0,S,2,40,https://www.parlament.ch/en/biografie?CouncillorId=3670,,
3726,3726,"Otto (senior) Zwygart","Zwygart, Otto (senior)","Otto (senior)",Zwygart,1911-05-30,male,Bern,BE,NR,1,EVP,0,DE,108,40,https://www.parlament.ch/en/biografie?CouncillorId=3726,,
43,43,"Luregn Mathias Cavelty","Cavelty, Luregn Mathias","Luregn Mathias",Cavelty,1935-04-01,male,"Graubünden",GR,NR,1,CVP,0,C,3,39,https://www.parlament.ch/en/biografie?CouncillorId=43,,
114,114,"Helmut Hubacher","Hubacher, Helmut",Helmut,Hubacher,1926-04-15,male,Basel-Stadt,BS,NR,1,SP,0,S,2,39,https://www.parlament.ch/en/biografie?CouncillorId=114,,
148,148,"Josi J. Meier","Meier, Josi J.","Josi J.",Meier,1926-08-31,female,Luzern,LU,NR,1,CVP,0,C,3,39,https://www.parlament.ch/en/biografie?CouncillorId=148,,
158,158,"Hans-Rudolf Nebiker","Nebiker, Hans-Rudolf",Hans-Rudolf,Nebiker,1929-10-10,male,Basel-Landschaft,BL,NR,1,SVP,0,V,4,39,https://www.parlament.ch/en/biografie?CouncillorId=158,1975-01-27,
160,160,"Edgar Oehler","Oehler, Edgar",Edgar,Oehler,1942-03-02,male,"St. Gallen",SG,NR,1,CVP,0,C,3,39,https://www.parlament.ch/en/biografie?CouncillorId=160,,
238,238,"Jean Ziegler","Ziegler, Jean",Jean,Ziegler,1934-04-19,male,Genf,GE,NR,1,SP,0,S,2,39,https://www.parlament.ch/en/biografie?CouncillorId=238,,
426,426,"Arnold Koller","Koller, Arnold",Arnold,Koller,1933-08-29,male,"Appenzell I.-Rh.",AI,NR,1,CVP,0,C,3,39,https://www.parlament.ch/en/biografie?CouncillorId=426,,
553,553,"Elisabeth Blunschy-Steiner","Blunschy-Steiner, Elisabeth",Elisabeth,Blunschy-Steiner,1922-07-13,female,Schwyz,SZ,NR,1,CVP,0,C,3,39,https://www.parlament.ch/en/biografie?CouncillorId=553,,
554,554,"Claude Bonnard","Bonnard, Claude",Claude,Bonnard,1922-12-07,male,Waadt,VD,NR,1,LDP,0,L,7,39,https://www.parlament.ch/en/biografie?CouncillorId=554,1972-01-01,
557,557,"Heinz Bratschi","Bratschi, Heinz",Heinz,Bratschi,1925-08-12,male,Bern,BE,NR,1,SP,0,S,2,39,https://www.parlament.ch/en/biografie?CouncillorId=557,,
559,559,"Laurent Butty","Butty, Laurent",Laurent,Butty,1925-07-03,male,Freiburg,FR,NR,1,CVP,0,C,3,39,https://www.parlament.ch/en/biografie?CouncillorId=559,,
562,562,"Toni Cantieni","Cantieni, Toni",Toni,Cantieni,1928-05-14,male,"Graubünden",GR,NR,1,CVP,0,C,3,39,https://www.parlament.ch/en/biografie?CouncillorId=562,,
564,564,"Max Chopard","Chopard, Max",Max,Chopard,1929-11-23,male,Aargau,AG,NR,1,SP,0,S,2,39,https://www.parlament.ch/en/biografie?CouncillorId=564,,
573,573,"Franz Eng","Eng, Franz",Franz,Eng,1928-07-19,male,Solothurn,SO,NR,1,FDP-Liberale,0,R,1,39,https://www.parlament.ch/en/biografie?CouncillorId=573,,
574,574,"Karl Flubacher","Flubacher, Karl",Karl,Flubacher,1921-09-03,male,Basel-Landschaft,BL,NR,1,FDP-Liberale,0,R,1,39,https://www.parlament.ch/en/biografie?CouncillorId=574,,
581,581,"Fritz Hofmann","Hofmann, Fritz",Fritz,Hofmann,1924-03-04,male,Bern,BE,NR,1,SVP,0,V,4,39,https://www.parlament.ch/en/biografie?CouncillorId=581,1972-01-01,
582,582,"Hans Künzi","Künzi, Hans",Hans,"Künzi",1924-01-30,male,"Zürich",ZH,NR,1,FDP-Liberale,0,R,1,39,https://www.parlament.ch/en/biografie?CouncillorId=582,,
591,591,"Otto Nauer","Nauer, Otto",Otto,Nauer,1914-10-23,male,"Zürich",ZH,NR,1,SP,0,S,2,39,https://www.parlament.ch/en/biografie?CouncillorId=591,,
592,592,"Georg Nef","Nef, Georg",Georg,Nef,1927-02-22,male,"St. Gallen",SG,NR,1,FDP-Liberale,0,R,1,39,https://www.parlament.ch/en/biografie?CouncillorId=592,,
593,593,"Valentin Oehen","Oehen, Valentin",Valentin,Oehen,1931-06-26,male,Bern,BE,NR,1,SD,0,P,127,39,https://www.parlament.ch/en/biografie?CouncillorId=593,1972-12-01,
595,595,"Walter Renschler","Renschler, Walter",Walter,Renschler,1932-04-20,male,"Zürich",ZH,NR,1,SP,0,S,2,39,https://www.parlament.ch/en/biografie?CouncillorId=595,,
597,597,"Jean Riesen","Riesen, Jean",Jean,Riesen,1920-07-13,male,Freiburg,FR,NR,1,SP,0,S,2,39,https://www.parlament.ch/en/biografie?CouncillorId=597,,
601,601,"Walter Röthlin","Röthlin, Walter",Walter,"Röthlin",1930-04-13,male,Obwalden,OW,NR,1,CVP,0,C,3,39,https://www.parlament.ch/en/biografie?CouncillorId=601,,
607,607,"Urs Schwarz","Schwarz, Urs",Urs,Schwarz,1926-08-04,male,Aargau,AG,NR,1,FDP-Liberale,0,R,1,39,https://www.parlament.ch/en/biografie?CouncillorId=607,,
611,611,"Georges Thévoz","Thévoz, Georges",Georges,"Thévoz",1914-10-06,male,Waadt,VD,NR,1,LDP,0,L,7,39,https://www.parlament.ch/en/biografie?CouncillorId=611,1972-01-01,
613,613,"Paul Wagner","Wagner, Paul",Paul,Wagner,1917-12-14,male,Basel-Landschaft,BL,NR,1,SP,0,S,2,39,https://www.parlament.ch/en/biografie?CouncillorId=613,,
616,616,"Rolf Weber","Weber, Rolf",Rolf,Weber,1923-03-13,male,Thurgau,TG,NR,1,SP,0,S,2,39,https://www.parlament.ch/en/biografie?CouncillorId=616,,
618,618,"Josef Ziegler","Ziegler, Josef",Josef,Ziegler,1924-06-29,male,Solothurn,SO,NR,1,CVP,0,C,3,39,https://www.parlament.ch/en/biografie?CouncillorId=618,1974-06-10,
620,620,"Jean-François Aubert","Aubert, Jean-François","Jean-François",Aubert,1931-05-11,male,Neuenburg,NE,NR,1,LDP,0,LE,124,39,https://www.parlament.ch/en/biografie?CouncillorId=620,,
623,623,"Julius Binder","Binder, Julius",Julius,Binder,1925-02-12,male,Aargau,AG,NR,1,CVP,0,C,3,39,https://www.parlament.ch/en/biografie?CouncillorId=623,,
624,624,"Paul Bürgi","Bürgi, Paul",Paul,"Bürgi",1921-04-20,male,"St. Gallen",SG,NR,1,FDP-Liberale,0,R,1,39,https://www.parlament.ch/en/biografie?CouncillorId=624,,
630,630,"Hans Letsch","Letsch, Hans",Hans,Letsch,1924-03-31,male,Aargau,AG,NR,1,FDP-Liberale,0,R,1,39,https://www.parlament.ch/en/biografie?CouncillorId=630,,
643,643,"Roger Dafflon","Dafflon, Roger",Roger,Dafflon,1914-12-02,male,Genf,GE,NR,1,PdA,0,T,10,39,https://www.parlament.ch/en/biografie?CouncillorId=643,,
646,646,"Hans Schmid","Schmid, Hans",Hans,Schmid,1935-08-08,male,"St. Gallen",SG,NR,1,SP,0,S,2,39,https://www.parlament.ch/en/biografie?CouncillorId=646,1972-06-05,
649,649,"Erwin Akeret","Akeret, Erwin",Erwin,Akeret,1915-01-08,male,"Zürich",ZH,NR,1,SVP,0,V,4,39,https://www.parlament.ch/en/biografie?CouncillorId=649,1972-01-01,
651,651,"Walter Augsburger","Augsburger, Walter",Walter,Augsburger,1922-08-13,male,Bern,BE,NR,1,SVP,0,V,4,39,https://www.parlament.ch/en/biografie?CouncillorId=651,1972-01-01,
653,653,"Gilbert Baechtold","Baechtold, Gilbert",Gilbert,Baechtold,1921-08-08,male,Waadt,VD,NR,1,SP,0,S,2,39,https://www.parlament.ch/en/biografie?CouncillorId=653,,
654,654,"Pier Felice Barchi","Barchi, Pier Felice","Pier Felice",Barchi,1929-05-11,male,Tessin,TI,NR,1,FDP-Liberale,0,R,1,39,https://www.parlament.ch/en/biografie?CouncillorId=654,,
655,655,"Louis Barras","Barras, Louis",Louis,Barras,1917-06-09,male,Freiburg,FR,NR,1,CVP,0,C,3,39,https://www.parlament.ch/en/biografie?CouncillorId=655,,
661,661,"Andreas Dürr","Dürr, Andreas",Andreas,"Dürr",1923-12-16,male,"St. Gallen",SG,NR,1,CVP,0,C,3,39,https://www.parlament.ch/en/biografie?CouncillorId=661,,
662,662,"Hanspeter Fischer","Fischer, Hanspeter",Hanspeter,Fischer,1930-07-03,male,Thurgau,TG,NR,1,BP*,0,V,4,39,https://www.parlament.ch/en/biografie?CouncillorId=662,1972-01-01,
663,663,"Otto Fischer","Fischer, Otto",Otto,Fischer,1915-04-02,male,Bern,BE,NR,1,FDP-Liberale,0,R,1,39,https://www.parlament.ch/en/biografie?CouncillorId=663,,
664,664,"Armand-Auguste Forel","Forel, Armand-Auguste",Armand-Auguste,Forel,1920-04-29,male,Waadt,VD,NR,1,PdA,0,T,10,39,https://www.parlament.ch/en/biografie?CouncillorId=664,,
666,666,"Fritz Ganz","Ganz, Fritz",Fritz,Ganz,1916-02-20,male,"Zürich",ZH,NR,1,SP,0,S,2,39,https://www.parlament.ch/en/biografie?CouncillorId=666,,
667,667,"Andreas Gerwig","Gerwig, Andreas",Andreas,Gerwig,1928-11-10,male,Basel-Stadt,BS,NR,1,SP,0,S,2,39,https://www.parlament.ch/en/biografie?CouncillorId=667,,
668,668,"Gertrude Girard","Girard, Gertrude",Gertrude,Girard,1913-01-09,female,Waadt,VD,NR,1,FDP-Liberale,0,R,1,39,https://www.parlament.ch/en/biografie?CouncillorId=668,1974-06-10,
671,671,"Raymond Junod","Junod, Raymond",Raymond,Junod,1932-10-10,male,Waadt,VD,NR,1,FDP-Liberale,0,R,1,39,https://www.parlament.ch/en/biografie?CouncillorId=671,1975-11-24,
672,672,"Remigius Kaufmann","Kaufmann, Remigius",Remigius,Kaufmann,1925-07-20,male,"St. Gallen",SG,NR,1,CVP,0,C,3,39,https://www.parlament.ch/en/biografie?CouncillorId=672,1972-02-28,
673,673,"Theodor Kloter","Kloter, Theodor",Theodor,Kloter,1916-03-04,male,"Zürich",ZH,NR,1,LdU,0,U,5,39,https://www.parlament.ch/en/biografie?CouncillorId=673,1973-09-17,
675,675,"Hedi Lang-Gehri","Lang-Gehri, Hedi",Hedi,Lang-Gehri,1931-10-30,female,"Zürich",ZH,NR,1,SP,0,S,2,39,https://www.parlament.ch/en/biografie?CouncillorId=675,,
678,678,"Kaspar Meier","Meier, Kaspar",Kaspar,Meier,1917-10-20,male,Luzern,LU,NR,1,FDP-Liberale,0,R,1,39,https://www.parlament.ch/en/biografie?CouncillorId=678,,
680,680,"Christian Merz","Merz, Christian",Christian,Merz,1943-12-31,male,"Appenzell A.-Rh.",AR,NR,1,SP,0,S,2,39,https://www.parlament.ch/en/biografie?CouncillorId=680,1974-11-25,
683,683,"Alfons Müller","Müller, Alfons",Alfons,"Müller",1923-10-05,male,Luzern,LU,NR,1,CVP,0,C,3,39,https://www.parlament.ch/en/biografie?CouncillorId=683,,
684,684,"Daniel Müller","Müller, Daniel",Daniel,"Müller",1928-02-23,male,Solothurn,SO,NR,1,FDP-Liberale,0,R,1,39,https://www.parlament.ch/en/biografie?CouncillorId=684,,
685,685,"Richard Müller","Müller, Richard",Richard,"Müller",1913-02-22,male,Bern,BE,NR,1,SP,0,S,2,39,https://www.parlament.ch/en/biografie?CouncillorId=685,,
688,688,"Kurt Reiniger","Reiniger, Kurt",Kurt,Reiniger,1939-05-13,male,Schaffhausen,SH,NR,1,SP,0,S,2,39,https://www.parlament.ch/en/biografie?CouncillorId=688,,
689,689,"Martha Ribi","Ribi, Martha",Martha,Ribi,1915-11-28,female,"Zürich",ZH,NR,1,FDP-Liberale,0,R,1,39,https://www.parlament.ch/en/biografie?CouncillorId=689,,
690,690,"Hans Roth","Roth, Hans",Hans,Roth,1913-08-19,male,Aargau,AG,NR,1,SVP,0,V,4,39,https://www.parlament.ch/en/biografie?CouncillorId=690,1972-01-01,
691,691,"Eduard Rothen","Rothen, Eduard",Eduard,Rothen,1925-11-17,male,Solothurn,SO,NR,1,SP,0,S,2,39,https://www.parlament.ch/en/biografie?CouncillorId=691,,
693,693,"Hans Rüegg","Rüegg, Hans",Hans,"Rüegg",1918-11-29,male,"Zürich",ZH,NR,1,FDP-Liberale,0,R,1,39,https://www.parlament.ch/en/biografie?CouncillorId=693,,
697,697,"Liselotte Spreng","Spreng, Liselotte",Liselotte,Spreng,1912-02-15,female,Freiburg,FR,NR,1,FDP-Liberale,0,R,1,39,https://www.parlament.ch/en/biografie?CouncillorId=697,,
698,698,"Otto Stich","Stich, Otto",Otto,Stich,1927-01-10,male,Solothurn,SO,NR,1,SP,0,S,2,39,https://www.parlament.ch/en/biografie?CouncillorId=698,,
699,699,"Pierre Teuscher","Teuscher, Pierre",Pierre,Teuscher,1921-04-21,male,Waadt,VD,NR,1,SVP,0,V,4,39,https://www.parlament.ch/en/biografie?CouncillorId=699,1972-01-01,
701,701,"Jean Wilhelm","Wilhelm, Jean",Jean,Wilhelm,1929-01-22,male,Bern,BE,NR,1,CVP,0,C,3,39,https://www.parlament.ch/en/biografie?CouncillorId=701,,
702,702,"Hans Ulrich Baumberger","Baumberger, Hans Ulrich","Hans Ulrich",Baumberger,1932-04-07,male,"Appenzell A.-Rh.",AR,NR,1,-,0,-,0,39,https://www.parlament.ch/en/biografie?CouncillorId=702,,
704,704,"Pierre Gassmann","Gassmann, Pierre",Pierre,Gassmann,1932-12-16,male,Bern,BE,NR,1,SP,0,S,2,39,https://www.parlament.ch/en/biografie?CouncillorId=704,,
705,705,"Luigi Generali","Generali, Luigi",Luigi,Generali,1920-05-07,male,Tessin,TI,NR,1,Lib*,0,R,1,39,https://www.parlament.ch/en/biografie?CouncillorId=705,,
708,708,"Anton Muheim","Muheim, Anton",Anton,Muheim,1916-06-13,male,Luzern,LU,NR,1,SP,0,S,2,39,https://www.parlament.ch/en/biografie?CouncillorId=708,1974-11-26,
716,716,"Felix Auer","Auer, Felix",Felix,Auer,1925-09-16,male,Basel-Landschaft,BL,NR,1,FDP-Liberale,0,R,1,39,https://www.parlament.ch/en/biografie?CouncillorId=716,,
727,727,"Jean-Jacques Cevey","Cevey, Jean-Jacques",Jean-Jacques,Cevey,1928-06-23,male,Waadt,VD,NR,1,FDP-Liberale,0,R,1,39,https://www.parlament.ch/en/biografie?CouncillorId=727,,
731,731,"Paul Eisenring","Eisenring, Paul",Paul,Eisenring,1924-01-09,male,"Zürich",ZH,NR,1,CVP,0,C,3,39,https://www.parlament.ch/en/biografie?CouncillorId=731,,
746,746,"Raoul Kohler","Kohler, Raoul",Raoul,Kohler,1921-12-08,male,Bern,BE,NR,1,FDP-Liberale,0,R,1,39,https://www.parlament.ch/en/biografie?CouncillorId=746,,
751,751,"Bernard Meizoz","Meizoz, Bernard",Bernard,Meizoz,1927-02-13,male,Waadt,VD,NR,1,SP,0,S,2,39,https://www.parlament.ch/en/biografie?CouncillorId=751,,
764,764,"Albert Rüttimann","Rüttimann, Albert",Albert,"Rüttimann",1925-01-26,male,Aargau,AG,NR,1,CVP,0,C,3,39,https://www.parlament.ch/en/biografie?CouncillorId=764,,
771,771,"Lilian Uchtenhagen","Uchtenhagen, Lilian",Lilian,Uchtenhagen,1928-09-07,female,"Zürich",ZH,NR,1,SP,0,S,2,39,https://www.parlament.ch/en/biografie?CouncillorId=771,,
775,775,"Sigmund Widmer","Widmer, Sigmund",Sigmund,Widmer,1919-07-30,male,"Zürich",ZH,NR,1,LdU,0,U,5,39,https://www.parlament.ch/en/biografie?CouncillorId=775,1974-06-10,
