id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender,wikidata,wikidata_group,wikidata_area
46988bf8-feb3-472f-a87e-e8cfa4af9117,Peter Claver Barnabas Mutuluuza,"Mutuluuza, Peter Claver Barnabas",,,,unknown,unknown,mawokota_county_north,Mawokota County North,Parliament,9,,,,,,,
0a0d064d-a8db-4a1a-9998-d7afa6148857,Peter Emmanuel Eriaku,"Eriaku, Peter Emmanuel",periaku@parliament.go.ug,,,National Resistance Movement,NRM,ocd-division/country:ug/region:eastern/subregion:teso/district:amuria/constituency:kapelebyong_county,Kapelebyong County,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/ERIAKU617.jpg,male,,Q382674,
add22795-e333-49a6-a494-85604821aee7,Peter Emmanuel Eriaku,"Eriaku, Peter Emmanuel",,,,unknown,unknown,ocd-division/country:ug/region:eastern/subregion:teso/district:amuria/constituency:kapelebyong_county,Kapelebyong County,Parliament,9,,,,,,,
1fa703fc-5e2a-4548-887f-82277120cc84,Peter Kasenene,"Kasenene, Peter",,,,unknown,unknown,,,Parliament,9,,,,,,,
2447ecd7-83c5-48c0-9c3b-2688905e3295,Peter Mugema,"Mugema, Peter",pmugema@parliament.go.ug,PMugema,mugema.peterpanadoligangasheart,National Resistance Movement,NRM,ocd-division/country:ug/region:eastern/subregion:busoga/district:iganga/constituency:iganga_municipality,Iganga Municipality,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/MUGEMA685.jpg,male,,Q382674,
b51729ea-150b-40d4-813d-79645dabf984,Peter Mugema,"Mugema, Peter",,,,unknown,unknown,ocd-division/country:ug/region:eastern/subregion:busoga/district:iganga/constituency:iganga_municipality,Iganga Municipality,Parliament,9,,,,,,,
50e14da4-683f-422c-ae88-229fa1acaed9,Peter Nyombi,"Nyombi, Peter",pnyombi@parliament.go.ug,,,National Resistance Movement,NRM,ocd-division/country:ug/region:central/subregion:buganda/district:nakasongola/constituency:nakasongola_county,Nakasongola County,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/NYOMBI427.jpg,male,Q7176147,Q382674,
c9501337-a730-473c-a016-4d8978787a53,Peter Nyombi,"Nyombi, Peter",,,,unknown,unknown,ocd-division/country:ug/region:western/subregion:bunyoro/district:masindi/constituency:buruli_county,Buruli County,Parliament,9,,,,,,,
4dc3ceba-2767-4d0c-9da4-1d522e3e612b,Peter Ogwang,"Ogwang, Peter",,,,unknown,unknown,,,Parliament,9,,,,,,,
fd6b56b9-5f6e-4f93-8fc4-d7c1d1187b8b,Peter Ogwang,"Ogwang, Peter",pogwang@parliament.go.ug,,,National Resistance Movement,NRM,,,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/OGWANG734.jpg,male,,Q382674,
44d78c5d-f7d9-4a90-a509-bad6fd020850,Peter Okeyoh,"Okeyoh, Peter",pokeyoh@parliament.go.ug,,,National Resistance Movement,NRM,bukooli_islands_county,Bukooli Islands County,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/OKEYOH736.jpg,male,,Q382674,
8e31304c-3c9b-4da7-b8bb-7f4f1028d0e4,Peter Okeyoh,"Okeyoh, Peter",,,,unknown,unknown,bukooli_islands_county,Bukooli Islands County,Parliament,9,,,,,,,
1865b138-ba11-4651-adf5-a6991efd730c,Peter Omolo,"Omolo, Peter",,,,unknown,unknown,ocd-division/country:ug/region:eastern/subregion:teso/district:soroti/constituency:soroti_county,Soroti County,Parliament,9,,,,,,,
8db6bdb3-2882-4b74-bd97-1cacc206ec98,Peter Omolo,"Omolo, Peter",pomolo@parliament.go.ug,,,Forum for Democratic Change,FDC,ocd-division/country:ug/region:eastern/subregion:teso/district:soroti/constituency:soroti_county,Soroti County,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/OMOLO440.jpg,male,,Q5473101,
7f14011e-7c52-4196-a852-ef3d9c9a5cae,Peter Patrick Ochieng,"Ochieng, Peter Patrick",,,,unknown,unknown,bukooli_county_south,Bukooli County South,Parliament,9,,,,,,,
18b2a343-a243-4f6d-94a3-4e5b2a9e9d14,Philip Mary Ntacyotugira,"Ntacyotugira, Philip Mary",,,,unknown,unknown,bufumbira_county_north,Bufumbira County North,Parliament,9,,,,,,,
89297a62-1c9f-4a8f-900c-175a259c227e,Phyllis Chemutai,"Chemutai, Phyllis",pchemutai@parliament.go.ug,,,Independent,INDEP,ocd-division/country:ug/region:eastern/subregion:sebei/district:kapchorwa,"",Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/CHEMUTAI611.jpg,female,,Q327591,
a47a1449-25de-4c63-85e5-5a73b5641ab6,Phyllis Chemutai,"Chemutai, Phyllis",,,,unknown,unknown,ocd-division/country:ug/region:eastern/subregion:sebei/district:kapchorwa,"",Parliament,9,,,,,,,
f148ad7b-36b4-495e-b5ba-1d4007f41467,Pirir Samuel Abura,"Abura, Pirir Samuel",,,,unknown,unknown,ocd-division/country:ug/region:northern/subregion:karamoja/district:moroto/constituency:matheniko_county,Matheniko County,Parliament,9,,,,,,,
5a6cd288-0f26-4740-bd14-bb2bd061b204,Pius Mujuzi,"Mujuzi, Pius",,,,unknown,unknown,ocd-division/country:ug/region:central/subregion:buganda/district:rakai/constituency:kyotera_county,Kyotera County,Parliament,9,,,,,,,
51d19300-1403-471c-9003-4d83c6ec7f5f,Proscovia Oromait Alengot,"Alengot, Proscovia Oromait",opalengot@parliament.go.ug,,,National Resistance Movement,NRM,ocd-division/country:ug/region:eastern/subregion:teso/district:katakwi/constituency:usuk_county,Usuk County,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/ALENGOT783.jpg,female,,Q382674,
721e98ae-b8b8-4104-82a6-5e01631eb4d7,Proscovia Oromait Alengot,"Alengot, Proscovia Oromait",,,,unknown,unknown,ocd-division/country:ug/region:eastern/subregion:teso/district:katakwi/constituency:usuk_county,Usuk County,Parliament,9,,,,,,,
d3b7c309-0a7e-468a-bd93-16d26500d0c5,Ramadhan Kyamulesire,"Kyamulesire, Ramadhan",,,,unknown,unknown,,,Parliament,9,,,,,,,
57d86b3e-24da-44f4-857b-97798984e37b,Raphael Magyezi,"Magyezi, Raphael",,,,unknown,unknown,igara_county_west,Igara County West,Parliament,9,,,,,,,
d055198d-5f40-48fd-812d-349e4a92769e,Raphael Magyezi,"Magyezi, Raphael",rmagyezi@parliament.go.ug,,,National Resistance Movement,NRM,igara_county_west,Igara County West,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/MAGYEZI670.jpg,male,,Q382674,
82122cc8-d048-4931-9953-c232f1101f5f,Rebecca Balwana Nalwanga,"Nalwanga, Rebecca Balwana",,,,unknown,unknown,ocd-division/country:ug/region:central/subregion:buganda/district:luwero,"",Parliament,9,,,,,,,
86d1ad5f-2a2a-4f6a-b7dc-ef8aa3eedd0c,Rebecca Kadaga Alitwala,"Alitwala, Rebecca Kadaga",,,,unknown,unknown,ocd-division/country:ug/region:eastern/subregion:busoga/district:kamuli,"",Parliament,9,,,,,,,
c91436c9-5990-4932-aa3e-b5e677f3037b,Rebecca Kadaga Alitwala,"Alitwala, Rebecca Kadaga",rakadaga@parliament.go.ug,RebeccaKadaga,rebeccakadaga,National Resistance Movement,NRM,ocd-division/country:ug/region:eastern/subregion:busoga/district:kamuli,"",Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/ALITWALA16.jpg,female,Q1026465,Q382674,
9bccfac9-ef4e-4e8c-b051-06e77151c24a,Rebecca Otengo Amuge,"Amuge, Rebecca Otengo",oamuge@parliament.go.ug,,,National Resistance Movement,NRM,ocd-division/country:ug/region:northern/subregion:lango/district:alebtong,"",Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/AMUGE384.jpg,female,Q7301855,Q382674,
d40dcf7e-a844-498c-bc8f-79a09b7e29a0,Rebecca Otengo Amuge,"Amuge, Rebecca Otengo",,,,unknown,unknown,ocd-division/country:ug/region:northern/subregion:lango/district:alebtong,"",Parliament,9,,,,,,,
52e64244-8d52-4f4d-9a32-cf9c5ec40c1c,Remigio Achia,"Achia, Remigio",,,,unknown,unknown,ocd-division/country:ug/region:northern/subregion:karamoja/district:nakapiripirit/constituency:pian_county,Pian County,Parliament,9,,,,,,,
c9729da1-544d-4ea6-afe6-f3cfb37a2229,Remigio Achia,"Achia, Remigio",rachia@parliament.go.ug,,,National Resistance Movement,NRM,ocd-division/country:ug/region:northern/subregion:karamoja/district:nakapiripirit/constituency:pian_county,Pian County,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/ACHIA425.jpg,male,,Q382674,
e45b2c03-453f-4d36-adc1-91f22081ec88,Rhoda Acen,"Acen, Rhoda",,,,unknown,unknown,ocd-division/country:ug/region:eastern/subregion:teso/district:amuria,"",Parliament,9,,,,,,,
7aa4956c-93c2-4e29-8283-b7164bcbb9b1,Richard Mukula,"Mukula, Richard",,,,unknown,unknown,bungokho_county_north,Bungokho County North,Parliament,9,,,,,,,
d9b64ff3-bfdc-4583-bcee-dc96cec32812,Richard Nduhuura,"Nduhuura, Richard",,,,unknown,unknown,igara_county_east,Igara County East,Parliament,9,,,,,,,
6b42c95a-ba95-4836-9e50-95c0ef197ac8,Richard Todwong,"Todwong, Richard",rtodwong@parliament.go.ug,,,National Resistance Movement,NRM,ocd-division/country:ug/region:northern/subregion:acholi/district:nwoya/constituency:nwoya_county,Nwoya County,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/TODWONG761.jpg,male,Q7329499,Q382674,
8fd31b7f-504f-4c12-a772-56dcce715d88,Richard Todwong,"Todwong, Richard",,,,unknown,unknown,ocd-division/country:ug/region:northern/subregion:acholi/district:nwoya/constituency:nwoya_county,Nwoya County,Parliament,9,,,,,,,
c2cbef1a-db4d-4619-9f3b-1e5afd26f722,Ringa Patrick Aloysius Okumu,"Okumu, Ringa Patrick Aloysius",,,,unknown,unknown,ocd-division/country:ug/region:northern/subregion:west_nile/district:nebbi/constituency:padyere_county,Padyere County,Parliament,9,,,,,,,
61e0789f-e5d8-4889-959c-360e72f1451e,Robert Kashaija,"Kashaija, Robert",,,,unknown,unknown,,,Parliament,9,,,,,,,
522233aa-30bf-4d1a-8c10-84177dfcda53,Robert Ndugwa Migadde,"Migadde, Robert Ndugwa",,,,unknown,unknown,buvuma_islands_county,Buvuma Islands County,Parliament,9,,,,,,,
63e7b64f-bd5b-4808-8b78-64969ba55f7d,Robert Ndugwa Migadde,"Migadde, Robert Ndugwa",rmigadde@parliament.go.ug,,,National Resistance Movement,NRM,buvuma_islands_county,Buvuma Islands County,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/MIGADDE680.jpg,male,,Q382674,
37ace7af-f13a-41a7-b744-fa28c241d4ef,Robert Sebunya Kasule,"Kasule, Robert Sebunya",,,,unknown,unknown,kyadondo_county_north,Kyadondo County North,Parliament,9,,,,,,,
91a8fa6a-1627-4298-984e-c94b8aa35f12,Robert Sebunya Kasule,"Kasule, Robert Sebunya",rkasule@parliament.go.ug,,,National Resistance Movement,NRM,kyadondo_county_north,Kyadondo County North,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/KASULE534.jpg,male,,Q382674,
49ceaed6-3777-464d-a40c-a4052639b580,Robinah Nabbanja,"Nabbanja, Robinah",,,,unknown,unknown,ocd-division/country:ug/region:western/subregion:bunyoro/district:kibaale,"",Parliament,9,,,,,,,
dd8e6aec-1172-42ed-ac75-bd4e00342e12,Robinah Nabbanja,"Nabbanja, Robinah",rnabbanja@parliament.go.ug,,,National Resistance Movement,NRM,ocd-division/country:ug/region:western/subregion:bunyoro/district:kibaale,"",Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/NABBANJA700.jpg,female,,Q382674,
b45399a1-71d2-4083-8449-e709aa082455,Rogers Matte,"Matte, Rogers",,,,unknown,unknown,ocd-division/country:ug/region:western/subregion:tooro~rwenzori/district:ntoroko/constituency:ntoroko_county,Ntoroko County,Parliament,9,,,,,,,
97d6ac7a-17c7-4e5c-8f12-dd902c9d95c6,Roland Mugume,"Mugume, Roland",,,,unknown,unknown,ocd-division/country:ug/region:western/subregion:kigezi/district:rukungiri/constituency:rukungiri_municipality,Rukungiri Municipality,Parliament,9,,,,,,,
9c2e4f41-f3bc-44b3-98da-f6f26bde4707,Roland Mugume,"Mugume, Roland",rmugume@parliament.go.ug,,,Forum for Democratic Change,FDC,ocd-division/country:ug/region:western/subregion:kigezi/district:rukungiri/constituency:rukungiri_municipality,Rukungiri Municipality,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/MUGUME686.jpg,male,,Q5473101,
9c5e6996-0df8-408b-8844-4f50829bad7e,Ronah Rita Ninsiima,"Ninsiima, Ronah Rita",rninsiima@parliament.go.ug,,,Independent,INDEP,ocd-division/country:ug/region:western/subregion:kigezi/district:kabale,"",Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/NINSIIMA718.jpg,female,,Q327591,
c5efc711-206c-4879-98f7-8b5e85e3cfe4,Ronah Rita Ninsiima,"Ninsiima, Ronah Rita",,,,unknown,unknown,ocd-division/country:ug/region:western/subregion:kigezi/district:kabale,"",Parliament,9,,,,,,,
b33facd7-2873-41f5-8fd5-80d45c65b357,Ronald Kibuule,"Kibuule, Ronald",,,,unknown,unknown,mukono_county_north,Mukono County North,Parliament,9,,,,,,,
fc52ca03-16bd-494a-9540-305074bc30cb,Ronald Kibuule,"Kibuule, Ronald",rkibuule@parliament.go.ug,,,National Resistance Movement,NRM,mukono_county_north,Mukono County North,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/KIBUULE641.jpg,male,Q7365019,Q382674,
0f9cbab3-3d35-4849-a2ae-40e94aca93a9,Ronald Reagan Okumu,"Okumu, Ronald Reagan",,,,unknown,unknown,ocd-division/country:ug/region:northern/subregion:acholi/district:gulu/constituency:aswa_county,Aswa County,Parliament,9,,,,,,,
22c53c7f-c930-43f4-b096-3c6392358409,Ronald Reagan Okumu,"Okumu, Ronald Reagan",rrokumu@parliament.go.ug,rrokumu,ronaldreagan.okumu,Forum for Democratic Change,FDC,ocd-division/country:ug/region:northern/subregion:acholi/district:gulu/constituency:aswa_county,Aswa County,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/OKUMU224.jpg,male,,Q5473101,
84fc460c-67ab-43f9-a3e8-52aaed37ea92,Rose Iriama,"Iriama, Rose",,,,unknown,unknown,ocd-division/country:ug/region:northern/subregion:karamoja/district:nakapiripirit,"",Parliament,9,,,,,,,
a65a2941-1ac5-4e49-89de-75c411dd5376,Rose Iriama,"Iriama, Rose",iriama@parliament.go.ug,,,Independent,INDEP,ocd-division/country:ug/region:northern/subregion:karamoja/district:nakapiripirit,"",Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/IRIAMA424.jpg,female,,Q327591,
10cd4e34-7e97-4e45-a259-e1430eb947d4,Rose Lilly Akello,"Akello, Rose Lilly",rakello@parliament.go.ug,,,Independent,INDEP,ocd-division/country:ug/region:northern/subregion:karamoja/district:kaabong,"",Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/AKELLO568.jpg,female,,Q327591,
b4269f1e-53d1-4f92-90e5-0f6508ec2ece,Rose Lilly Akello,"Akello, Rose Lilly",,,,unknown,unknown,ocd-division/country:ug/region:northern/subregion:karamoja/district:kaabong,"",Parliament,9,,,,,,,
91791858-320b-4807-b586-d0716c0f883a,Rose Masaba Mutonyi,"Mutonyi, Rose Masaba",,,,National Resistance Movement,NRM,bubulo_county_west,Bubulo County West,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/MUTONYI787.jpg,female,,Q382674,
d93a9dbc-72e5-4760-bb0f-71254c0b3f34,Rose Masaba Mutonyi,"Mutonyi, Rose Masaba",,,,unknown,unknown,bubulo_county_west,Bubulo County West,Parliament,9,,,,,,,
9172ad44-3bf0-438f-9cb2-f3930d1c05b3,Rose Nsereko Namayanja,"Namayanja, Rose Nsereko",,,,unknown,unknown,ocd-division/country:ug/region:central/subregion:buganda/district:nakaseke,"",Parliament,9,,,,,,,
b4ed990c-effb-47fa-85d2-4e3976a75724,Rose Nsereko Namayanja,"Namayanja, Rose Nsereko",rnamayanja@parliament.go.ug,,,National Resistance Movement,NRM,ocd-division/country:ug/region:central/subregion:buganda/district:nakaseke,"",Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/NAMAYANJA187.jpg,female,Q7367874,Q382674,
208ed326-da5c-44f5-88a6-4482dd854482,Rose Okullu Akol,"Akol, Rose Okullu",arakol@parliament.go.ug,,,National Resistance Movement,NRM,ocd-division/country:ug/region:eastern/subregion:teso/district:bukedea,"",Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/AKOL523.jpg,female,,Q382674,
4651fcfa-9ed5-4641-a39b-673cb21768d2,Rose Okullu Akol,"Akol, Rose Okullu",,,,unknown,unknown,ocd-division/country:ug/region:eastern/subregion:teso/district:bukedea,"",Parliament,9,,,,,,,
9342bbcd-fc66-4770-8290-331e7b4ce6a8,Rosemary Muyinda Najjemba,"Najjemba, Rosemary Muyinda",rnajjemba@parliament.go.ug,,,National Resistance Movement,NRM,gomba_county,Gomba County,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/NAJJEMBA416.jpg,female,Q7368409,Q382674,
bb196b73-d0c8-46d2-92f1-1e2aac0c2c7f,Rosemary Muyinda Najjemba,"Najjemba, Rosemary Muyinda",,,,unknown,unknown,ocd-division/country:ug/region:central/subregion:buganda/district:gomba/constituency:gomba_county,Gomba County,Parliament,9,,,,,,,
ee842fd7-47da-4e5e-83f1-37acd3b60c75,Rosemary Nauwat,"Nauwat, Rosemary",,,,unknown,unknown,ocd-division/country:ug/region:eastern/subregion:teso/district:amudat,"",Parliament,9,,,,,,,
f8ff9645-7569-45ab-833a-1e3a690c29c9,Rosemary Nauwat,"Nauwat, Rosemary",rnauwat@parliament.go.ug,,,National Resistance Movement,NRM,ocd-division/country:ug/region:eastern/subregion:teso/district:amudat,"",Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/NAUWAT714.jpg,female,,Q382674,
5e4cc83a-7c3b-4835-bede-6223f891d150,Rosemary Nyakikongoro,"Nyakikongoro, Rosemary",rnyakikongoro@parliament.go.ug,,,Independent,INDEP,ocd-division/country:ug/region:western/subregion:ankole/district:sheema,"",Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/NYAKIKONGORO724.jpg,female,,Q327591,
ee9cfac2-7206-422f-830a-5c5c833ac5f1,Rosemary Nyakikongoro,"Nyakikongoro, Rosemary",,,,unknown,unknown,ocd-division/country:ug/region:western/subregion:ankole/district:sheema,"",Parliament,9,,,,,,,
913244c8-1bde-49fb-9fb3-3830235cc49f,Rugunda Ruhakana,"Ruhakana, Rugunda",,,,unknown,unknown,,,Parliament,9,,,,,,,
e011384f-4a11-40af-889d-249173d6998c,Rugunda Ruhakana,"Ruhakana, Rugunda",ruhakana@parliament.go.ug,RuhakanaR,,unknown,unknown,,,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/RUHAKANA240.jpg,male,Q1740843,,
f1ef4253-840d-4943-a652-88d2520deb9e,Ruhindi Hope Mwesigye,"Mwesigye, Ruhindi Hope",,,,unknown,unknown,ocd-division/country:ug/region:western/subregion:kigezi/district:kabale,"",Parliament,9,,,,,,,
ad93d896-6faa-4bd8-bf96-30ffe2a263b2,Rukiya Kulany Chekamondo,"Chekamondo, Rukiya Kulany",,,,unknown,unknown,ocd-division/country:ug/region:eastern/subregion:sebei/district:kapchorwa,"",Parliament,9,,,,,,,
138e3bc1-e126-4ccd-a321-648abfc84b19,Rusoke Victoria Businge,"Businge, Rusoke Victoria",,,,unknown,unknown,ocd-division/country:ug/region:western/subregion:tooro~rwenzori/district:kabarole,"",Parliament,9,,,,,,,
ae28b38b-3188-478a-b546-e855ac25a001,Rusoke Victoria Businge,"Businge, Rusoke Victoria",vbusinge@parliament.go.ug,,,National Resistance Movement,NRM,ocd-division/country:ug/region:western/subregion:toro~rwenzori/district:kabarole,"",Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/BUSINGE606.jpg,female,,Q382674,
6ed5c4c0-1bf4-45d9-8f94-0bb0e4a79378,Rutamwebwa Mary Mugyenyi,"Mugyenyi, Rutamwebwa Mary",,,,unknown,unknown,ocd-division/country:ug/region:western/subregion:ankole/district:kiruhura/constituency:nyabushozi_county,Nyabushozi County,Parliament,9,,,,,,,
9c969a91-50fd-4457-ac00-46c899cc40ed,Rutangye Nagudi Erinah Wangwa,"Wangwa, Rutangye Nagudi Erinah",,,,unknown,unknown,ocd-division/country:ug/region:eastern/subregion:bugisu/district:mbale,"",Parliament,9,,,,,,,
04f04af1-e7ff-412b-b4b6-08d717f839be,Ruth Molly Ondoru Lematia,"Lematia, Ruth Molly Ondoru",rlematia@parliament.go.ug,,,National Resistance Movement,NRM,ocd-division/country:ug/region:northern/subregion:west_nile/district:maracha,"",Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/LEMATIA659.jpg,female,,Q382674,
d6637032-e7b1-4dab-b3fb-f1edf06e47da,Ruth Molly Ondoru Lematia,"Lematia, Ruth Molly Ondoru",,,,unknown,unknown,ocd-division/country:ug/region:northern/subregion:west_nile/district:maracha,"",Parliament,9,,,,,,,
41116149-8d11-4673-95b3-6db1b6e03858,Ruth Sentamu Nankabirwa,"Nankabirwa, Ruth Sentamu",rnankabirwa@parliament.go.ug,,,National Resistance Movement,NRM,ocd-division/country:ug/region:central/subregion:buganda/district:kiboga,"",Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/NANKABIRWA191.jpg,female,Q7383142,Q382674,
bd56da48-a69e-4f65-9eda-9fa079564c7d,Ruth Sentamu Nankabirwa,"Nankabirwa, Ruth Sentamu",,,,unknown,unknown,ocd-division/country:ug/region:central/subregion:buganda/district:kiboga,"",Parliament,9,,,,,,,
394e892f-4451-4eeb-b05f-fafd969b6026,Ruth Tuma,"Tuma, Ruth",,,,unknown,unknown,ocd-division/country:ug/region:eastern/subregion:busoga/district:jinja,"",Parliament,9,,,,,,,
93d29de8-f72f-4aca-8f66-d61ceb12e107,Rwakaikara Tom Butime,"Butime, Rwakaikara Tom",,,,unknown,unknown,mwenge_county_north,Mwenge County North,Parliament,9,,,,,,,
8a254cc7-bfd8-4424-8276-45080921f151,Rwakajara K. Arinaitwe,"Arinaitwe, Rwakajara K.",rarinaitwe@parliament.go.ug,,,National Resistance Movement,NRM,,,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/ARINAITWE584.jpg,male,,Q382674,
b689855b-edd4-482a-b45e-64adadb4129e,Rwakajara K. Arinaitwe,"Arinaitwe, Rwakajara K.",,,,unknown,unknown,,,Parliament,9,,,,,,,
aa7b9d7d-9291-4309-b5d1-c262f297e6c4,Rwebembera James Kiiza,"Kiiza, Rwebembera James",jrwebembera@parliament.go.ug,,,National Resistance Movement,NRM,ocd-division/country:ug/region:western/subregion:bunyoro/district:hoima/constituency:bugahya_county,Bugahya County,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/KIIZA327.jpg,male,,Q382674,
f840820e-d492-40d8-849a-e957c2e8c5af,Rwebembera James Kiiza,"Kiiza, Rwebembera James",,,,unknown,unknown,ocd-division/country:ug/region:western/subregion:bunyoro/district:hoima/constituency:bugahya_county,Bugahya County,Parliament,9,,,,,,,
0e2c4e26-de91-466c-822f-8e6d386cd823,Sabano Pherry Kabanda,"Kabanda, Sabano Pherry",,,,unknown,unknown,ocd-division/country:ug/region:eastern/subregion:bukedi/district:budaka,"",Parliament,9,,,,,,,
391f359e-1e45-4517-ae80-7d88b943d2c7,Safia Juuko Nalule,"Nalule, Safia Juuko",,,,unknown,unknown,,,Parliament,9,,,,,,,
90e71b5d-edb3-4c26-9045-01cdd1fad6bc,Safia Juuko Nalule,"Nalule, Safia Juuko",snalule@parliament.go.ug,,,National Resistance Movement,NRM,,,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/NALULE452.jpg,female,,Q382674,
27424f37-bf7f-4618-8c6c-b59975be930a,Saleh Moses Wilson Kamba,"Kamba, Saleh Moses Wilson",skamba@parliament.go.ug,,,National Resistance Movement,NRM,ocd-division/country:ug/region:eastern/subregion:bukedi/district:kibuku/constituency:kibuku_county,Kibuku County,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/KAMBA434.jpg,male,Q7403915,Q382674,
ea9f8ed3-6755-48d5-a32d-b3a305ea7fbc,Saleh Moses Wilson Kamba,"Kamba, Saleh Moses Wilson",,,,unknown,unknown,ocd-division/country:ug/region:eastern/subregion:bukedi/district:kibuku/constituency:kibuku_county,Kibuku County,Parliament,9,,,,,,,
9e6b55e8-b5fe-4c3d-8017-4c55c39c3512,Sam Agatre Okuonzi,"Okuonzi, Sam Agatre",,,,unknown,unknown,ocd-division/country:ug/region:northern/subregion:west_nile/district:arua/constituency:vurra_county,Vurra County,Parliament,9,,,,,,,
f69c72f0-2c47-4918-b830-11f5ed5c9a8b,Sam Agatre Okuonzi,"Okuonzi, Sam Agatre",sokuonzi@parliament.go.ug,,,Independent,INDEP,ocd-division/country:ug/region:northern/subregion:west_nile/district:arua/constituency:vurra_county,Vurra County,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/OKUONZI738.jpg,male,,Q327591,
852b82b3-84a6-4025-be57-ac69591ea056,Sam Engola,"Engola, Sam",,,,unknown,unknown,erute_county_south,Erute County South,Parliament,9,,,,,,,
d45de64b-da57-4f4e-ad22-7a9d30e778c5,Sam Engola,"Engola, Sam",sengola@parliament.go.ug,,,National Resistance Movement,NRM,erute_county_south,Erute County South,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/ENGOLA616.jpg,male,Q7407448,Q382674,
7d805d6a-37c9-4dd0-a695-a59018402e6d,Sam Owor Amooti Otada,"Otada, Sam Owor Amooti",amotada@parliament.go.ug,,,Independent,INDEP,kibanda_county,Kibanda County,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/OTADA236.jpg,male,Q19364579,Q327591,
b23b884f-1489-48ee-9d6d-8700d2b6b7fb,Sam Owor Amooti Otada,"Otada, Sam Owor Amooti",,,,unknown,unknown,kibanda_county,Kibanda County,Parliament,9,,,,,,,
a4e39753-a7e3-4196-9e42-cb731ae5749e,Samali Dorothy Hyuha,"Hyuha, Samali Dorothy",,,,unknown,unknown,ocd-division/country:ug/region:eastern/subregion:bukedi/district:butaleja,"",Parliament,9,,,,,,,
615f32ae-d2f1-48ae-93d3-3144e79331cc,Samson Lokeris,"Lokeris, Samson",slokeris@parliament.go.ug,,,National Resistance Movement,NRM,dodoth_county_east,Dodoth County East,Parliament,9,,,http://www.parliament.go.ug/mpdata/pics/9parl/LOKERIS549.jpg,male,,Q382674,
edf488fe-a8a7-4606-8bda-678a2a204ab4,Samson Lokeris,"Lokeris, Samson",,,,unknown,unknown,dodoth_county_east,Dodoth County East,Parliament,9,,,,,,,
983b1ae9-36ba-48a0-a606-3e9344bd4031,Samuel Anyolo,"Anyolo, Samuel",,,,unknown,unknown,ocd-division/country:ug/region:eastern/subregion:teso/district:soroti/constituency:soroti_county,Soroti County,Parliament,9,,,,,,,
8e46f1ca-d97c-4adc-a902-6f0bba7b68c3,Samuel Kalega Njuba,"Njuba, Samuel Kalega",,,,unknown,unknown,kyadondo_county_east,Kyadondo County East,Parliament,9,,,,,,,
e667f90c-ac98-4983-a7fe-8b125ac944f9,Samuel Lyomoki,"Lyomoki, Samuel",,,,unknown,unknown,,,Parliament,9,,,,,,,
